"MTurkCode","listNum","goal","endTime","goalType","progress_base","satisfaction_base","total_goal","commitment","effort","failure","implementation_intention","initial_time","other_resources","procrastination","regret","self_resources","urgency","AR_F1","commitment_F1","effort_F1","plan_F1","progress_F1","resources_other_F1","resources_self_F1","satisfaction_F1","status_F1","urgency_F1","AR_F2","commitment_F2","effort_F2","plan_F2","progress_F2","resources_other_F2","resources_self_F2","satisfaction_F2","status_F2","urgency_F2","AR_F3","commitment_F3","effort_F3","plan_F3","progress_F3","resources_other_F3","resources_self_F3","satisfaction_F3","status_F3","urgency_F3","terminate_time","ACRISS_F1","ACRISS_F2","ACRISS_F3"
"A3VZUPCZB4Q9XW",5,2,NA,"long-term",2,2,6,5,4,3,3,1,4,3,3,4,3,"6","3","4","5","1","2","4","2","continued","4","6","5","4","4","1","2","5","2","continued","3","6","5","5","3","1","2","3","2","continued","4",NA,2.66666666666667,2.66666666666667,3.16666666666667
"A3VZUPCZB4Q9XW",5,3,NA,"long-term",7,3,6,4,3,1,4,3,3,4,4,6,2,"8","3","2","3","2","2","6","3","continued","2","5","3","3","5","2","2","6","3","continued","2","6","3","3","5","4","3","5","3","continued","3",NA,3,2.5,2.5
"A3VZUPCZB4Q9XW",5,4,NA,"long-term",0,1,6,4,4,3,4,1,6,4,6,6,3,"6","2","2","3","7","6","5","6","continued","2","4","2","2","3","9","5","5","6","continued","3","4","4","3","3","3","5","4","5","continued","3",NA,2.33333333333333,3,2.66666666666667
"A3VZUPCZB4Q9XW",5,5,NA,"recurrance",8,6,6,5,4,3,5,3,3,2,3,6,3,"4","5","6","6","9","2","6","7","continued","5","2","6","4","6","11","2","6","7","continued","4","4","6","4","5","10","3","6","5","continued","3",NA,2.66666666666667,2.5,2.66666666666667
"A47VCO946DO5K",3,1,"two_month","short-term",7,6,3,7,7,2,7,3,7,3,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A47VCO946DO5K",3,2,NA,"long-term",5,8,3,7,7,1,6,5,4,1,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A47VCO946DO5K",3,3,NA,"long-term",1,8,3,7,2,1,3,4,4,1,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A49CVVOWN4D6Y",5,1,NA,"long-term",4,1,4,5,4,3,4,2,4,3,5,4,6,"4","1","2","3","1","1","4","2","adjusted","1","4","5","6","6","2","1","4","4","continued","7","8","4","4","3","3","5","3","2","continued","6",NA,3.83333333333333,2.5,2.83333333333333
"A49CVVOWN4D6Y",5,2,NA,"long-term",1,2,4,6,4,3,7,1,2,4,5,4,7,"2","3","3","5","1","1","4","2","continued","3","4","3","3","5","1","1","5","2","continued","1","7","3","2","6","2","1","4","1","continued","4",NA,2.33333333333333,3.16666666666667,4
"A49CVVOWN4D6Y",5,3,NA,"long-term",7,5,4,7,6,2,7,1,4,1,7,7,5,"2","7","7","7","3","1","7","4","continued","7","1","7","7","7","7","2","6","7","continued","7","1","4","4","7","8","5","7","7","continued","7",NA,1.5,2.5,1.66666666666667
"A49CVVOWN4D6Y",5,4,NA,"long-term",0,2,4,5,4,1,4,3,3,4,5,3,7,"4","2","4","4","0","1","4","1","continued","4","3","1","1","5","0","4","1","1","abandoned","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.5,4.33333333333333,NA
"A49CVVOWN4D6Y",5,5,"three_month","short-term",2,8,4,6,4,1,7,1,4,1,4,4,6,"1","7","7","7","5","7","7","7","continued","7","2","5","4","7","4","5","5","4","continued","7","3","5","6","7","5","1","7","6","continued","7",NA,2,2.83333333333333,2.5
"A4BDXOXC4D8FX",3,1,"three_month","short-term",0,1,3,7,5,1,7,3,1,5,7,7,4,"6","1","1","1","0","1","3","1","continued","1","6","1","1","1","0","4","7","1","continued","1","6","1","1","1","0","1","7","1","abandoned","1","F3",1.83333333333333,2,2.33333333333333
"A4BDXOXC4D8FX",3,2,"three_month","short-term",2,2,3,7,7,1,7,3,5,2,7,7,4,"3","6","6","6","4","5","6","7","continued","6","6","2","2","5","2","5","7","1","continued","3","2","4","3","5","2","5","7","1","continued","4",NA,2.16666666666667,1.66666666666667,1.16666666666667
"A4BDXOXC4D8FX",3,3,NA,"recurrance",3,2,3,7,2,1,7,3,1,3,6,7,6,"3","7","6","5","6","5","7","7","continued","6","4","5","2","5","8","4","7","5","continued","1","1","7","4","7","9","1","7","7","continued","3",NA,2.16666666666667,1.5,1.66666666666667
"A5A14MTB35J23",5,1,NA,"recurrance",5,3,6,7,7,1,6,4,5,2,2,7,6,"8","4","4","6","6","4","5","3","continued","3","7","2","2","2","2","2","6","2","continued","2","7","3","3","6","3","2","6","2","adjusted","2",NA,3.5,3.33333333333333,3
"A5A14MTB35J23",5,2,NA,"recurrance",3,2,6,6,4,1,7,5,6,4,3,7,5,"1","5","5","7","7","7","6","5","continued","4","7","3","3","6","4","4","6","3","continued","3","8","1","2","2","1","2","6","1","abandoned","1","F3",2,2.5,3.33333333333333
"A5A14MTB35J23",5,3,"two_month","short-term",1,1,6,6,2,1,7,3,6,6,6,6,4,"1","7","7","7","11","6","6","7","continued","6","1","1","1","6","11","6","7","7","completed","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",1.66666666666667,1.5,NA
"A5A14MTB35J23",5,4,NA,"recurrance",2,1,6,6,2,3,4,5,5,3,6,7,5,"8","6","5","6","1","6","6","1","abandoned","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.33333333333333,NA,NA
"A5A14MTB35J23",5,5,NA,"long-term",1,1,6,6,4,1,7,1,6,2,5,6,4,"2","6","5","6",NA,"2","6","6","continued","4","2","7","4","7","10","6","6","6","continued","4","1","1","1","7","10","1","7","7","completed","1","F3",2,2.16666666666667,1.66666666666667
"A5E2P5F1AXYZ1",5,1,NA,"recurrance",6,5,5,6,6,3,5,5,5,3,6,5,6,"3","7","5","5","10","2","7","7","continued","4","2","7","4","7","9","4","6","7","continued","5","1","7","4","5","10","2","6","7","continued","4",NA,2.33333333333333,1.66666666666667,2.16666666666667
"A5E2P5F1AXYZ1",5,2,NA,"recurrance",9,6,5,6,4,3,6,3,5,3,7,7,4,"1","7","7","6","10","3","7","7","continued","6","2","6","6","5","8","6","6","7","continued","4","2","7","6","6","9","3","7","6","continued","6",NA,1.66666666666667,1.83333333333333,1.5
"A5E2P5F1AXYZ1",5,3,NA,"long-term",1,5,5,7,4,1,5,5,4,3,6,6,4,"4","6","4","5","5","4","6","7","continued","4","4","5","4","5","7","5","5","5","continued","4","2","6","4","5","5","4","6","6","continued","5",NA,2.33333333333333,2.33333333333333,1.66666666666667
"A5E2P5F1AXYZ1",5,4,NA,"long-term",1,6,5,6,3,1,5,5,5,2,6,7,3,"2","4","4","6","9","2","6","6","continued","4","1","7","6","5","8","2","6","6","continued","5","2","7","4","5","10","4","6","7","continued","4",NA,2.16666666666667,2.16666666666667,2
"A5E2P5F1AXYZ1",5,5,NA,"recurrance",2,6,5,7,6,3,6,4,6,3,7,6,6,"2","6","6","5","9","3","6","6","continued","4","4","4","4","5","4","4","5","3","continued","4","3","5","5","5","4","3","6","5","continued","4",NA,2.16666666666667,1.5,1.83333333333333
"A6JUD4NCQCDWG",2,1,NA,"long-term",4,8,2,6,4,1,6,2,4,3,4,5,4,"1","6","4","5","7","5","5","5","continued","4","4","4","2","6","5","4","4","4","continued","1","3","6","6","5","5","2","4","4","continued","5",NA,2.66666666666667,2.33333333333333,1.83333333333333
"A6JUD4NCQCDWG",2,2,"three_month","short-term",2,8,2,6,3,1,NA,2,6,3,6,6,4,"8","2","2","4","2","4","2","2","continued","2","4","3","2","4","6","4","5","5","continued","2","4","3","2","3","8","3","5","6","continued","2",NA,3.5,2.33333333333333,2.66666666666667
"A6R5AQ4D638BH",3,1,NA,"long-term",3,5,3,7,6,1,7,3,7,1,3,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A6R5AQ4D638BH",3,2,"three_month","short-term",3,8,3,6,6,1,7,2,7,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A6R5AQ4D638BH",3,3,"three_month","short-term",4,5,3,7,7,2,7,3,7,1,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A770OB1ZAGJ4G",4,1,NA,"recurrance",2,2,4,7,6,3,6,1,6,4,7,7,6,"4","7","7","7","8","7","7","6","continued","7","4","6","6","6","7","6","6","6","continued","7","1","7","6","7","8","7","7","7","continued","7",NA,2.33333333333333,2.66666666666667,2.5
"A770OB1ZAGJ4G",4,2,NA,"recurrance",1,1,4,7,5,3,6,1,6,6,7,6,7,"5","7","6","5","7","5","5","3","continued","6","5","4","3","5","2","5","5","1","continued","4","4","7","7","7","6","6","7","5","continued","7",NA,2.83333333333333,3.66666666666667,3
"A770OB1ZAGJ4G",4,3,NA,"recurrance",1,1,4,7,6,3,6,1,6,6,7,5,6,"5","7","6","6","6","6","6","2","continued","7","6","4","4","5","2","5","5","1","continued","5","8","5","5","7","4","6","6","3","continued","5",NA,3,3.5,3.33333333333333
"A770OB1ZAGJ4G",4,4,NA,"recurrance",3,2,4,7,7,2,7,2,6,5,7,7,7,"5","5","5","5","6","6","5","3","continued","6","7","5","4","5","3","6","5","2","continued","5","4","6","5","7","7","6","6","5","continued","6",NA,3.66666666666667,3.5,3
"A7P3R1AIA4TVV",3,1,NA,"recurrance",5,3,3,4,4,2,5,4,5,3,3,6,3,"8","3","3","4","5","2","4","3","continued","2","4","4","4","5","8","4","6","5","continued","2","5","3","2","3","5","4","5","2","continued","2",NA,2.83333333333333,2.66666666666667,3
"A7P3R1AIA4TVV",3,2,NA,"long-term",1,2,3,4,3,3,5,2,4,4,4,4,4,"8","3","3","4","4","2","4","2","continued","2","5","3","3","3","3","4","5","2","continued","2","8","4","4","4","3","3","3","2","adjusted","4",NA,2.16666666666667,3,3.33333333333333
"A7P3R1AIA4TVV",3,3,"next_month","short-term",7,6,3,6,5,1,6,5,4,2,6,6,4,"1","5","5","5","9","2","6","6","continued","4","1","6","5","5","11","4","7","7","completed","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,1.66666666666667,NA
"AADRZTXSE7211",4,1,NA,"recurrance",9,5,3,7,7,2,6,2,4,1,6,6,7,"7","7","7","6","5","1","4","1","continued","7","2","7","7","6","9","4","6","5","continued","7","2","7","7","5","8","2","5","5","continued","7",NA,2.66666666666667,2.5,2
"AADRZTXSE7211",4,2,"three_month","short-term",2,2,3,6,6,2,6,3,5,2,5,6,5,"4","7","7","5","3","6","5","3","continued","6","7","4","5","5","1","6","4","1","continued","4","7","3","5","2","5","4","3","1","abandoned","5","F3",1.83333333333333,3.66666666666667,4.16666666666667
"AADRZTXSE7211",4,3,NA,"recurrance",8,6,3,7,6,1,6,2,5,2,6,6,6,"2","7","7","6","10","6","7","7","continued","5","2","7","7","6","10","6","6","7","continued","6","2","7","7","7","10","6","7","7","continued","6",NA,2.33333333333333,2.66666666666667,2.5
"AADRZTXSE7211",4,4,NA,"recurrance",8,5,3,6,5,2,7,3,4,2,6,5,5,"4","6","6","6","10","4","7","7","continued","4","2","7","6","6","9","4","6","6","continued","7","2","7","6","6","10","4","6","6","continued","7",NA,2.66666666666667,2.16666666666667,2.33333333333333
"AAHZCL4LIPCBQ",3,1,NA,"long-term",7,7,3,7,7,1,7,3,7,1,7,7,7,"4","7","7","7","7","7","7","7","continued","7","1","7","7","7","10","7","7","7","continued","7","2","7","7","7","7","1","7","7","continued","7",NA,1.66666666666667,1,1.66666666666667
"AAHZCL4LIPCBQ",3,2,NA,"recurrance",8,7,3,7,7,1,7,4,7,1,1,7,7,"1","7","7","7","10","1","7","7","continued","7","4","7","7","7","9","7","7","7","continued","7","4","7","7","7","10","1","7","7","continued","7",NA,1.66666666666667,1.66666666666667,1.66666666666667
"AAHZCL4LIPCBQ",3,3,NA,"recurrance",7,7,3,7,7,1,7,3,7,1,1,7,7,"1","7","7","7","8","1","7","7","continued","7","3","7","7","7","9","7","7","7","continued","7","1","7","7","7","8","1","7","7","continued","7",NA,1.66666666666667,1.66666666666667,1.66666666666667
"ABOEYY9Y0PFRI",3,1,NA,"recurrance",6,8,3,4,3,2,2,5,4,2,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABOEYY9Y0PFRI",3,2,NA,"recurrance",5,5,3,4,5,2,6,3,3,3,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABOEYY9Y0PFRI",3,3,NA,"recurrance",4,3,3,3,2,3,3,5,2,4,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADJ9I7ZBFYFH7",3,1,"three_month","short-term",3,3,4,6,5,1,7,3,1,4,4,7,2,"4","6","5","6","5","1","7","5","continued","3","4","7","6","6","6","1","6","5","continued","6","8","4","3","6","6","1","6","3","continued","3",NA,1.5,1.5,1.83333333333333
"ADJ9I7ZBFYFH7",3,2,"three_month","short-term",0,1,4,6,2,1,7,8,6,5,6,7,4,"4","6","4","5","4","2","6","6","continued","4","4","6","5","6","7","1","7","6","continued","5","1","7","5","7","11","1","7","7","completed","4","F3",1.83333333333333,1.66666666666667,1.66666666666667
"ADJ9I7ZBFYFH7",3,3,NA,"recurrance",5,8,4,5,2,3,5,5,6,6,5,7,2,"2","7","3","7","11","1","7","7","continued","5","3","7","4","5","11","1","7","7","continued","4","2","7","4","4","11","1","7","7","continued","5",NA,2,1.66666666666667,1.66666666666667
"ADYMIMV1PE14V",3,1,NA,"long-term",2,2,2,7,6,3,7,1,6,5,7,5,7,"2","4","4","5","8","5","5","5","continued","4","5","5","4","5","4","5","5","2","continued","4","6","4","4","5","5","7","5","2","continued","3",NA,2.33333333333333,3.33333333333333,3.83333333333333
"ADYMIMV1PE14V",3,2,NA,"recurrance",0,8,2,7,4,1,7,3,5,3,7,7,7,"1","7","5","7","10","2","6","7","continued","7","1","7","4","6","10","2","7","7","continued","7","1","7","5","7","11","1","7","7","continued","4",NA,2.33333333333333,2.33333333333333,2.5
"ADYMIMV1PE14V",3,3,"two_month","short-term",0,2,2,6,4,1,7,3,5,2,4,6,4,"2","6","7","5","9","2","6","5","continued","6","2","7","6","6","8","1","6","5","continued","7","1","7","7","6","11","1","7","7","completed","5","F3",2.33333333333333,2.33333333333333,1.66666666666667
"AF0W4ZBY7VXOU",3,1,NA,"recurrance",4,1,3,7,5,3,7,1,6,7,7,7,4,"6","6","4","4","3","7","7","2","continued","6","4","6","5","3","8","6","7","5","continued","5","2","6","6","5","9","6","7","6","continued","6",NA,3,2.16666666666667,2.5
"AF0W4ZBY7VXOU",3,2,"three_month","short-term",5,6,3,7,4,1,7,3,6,4,5,7,7,"5","6","4","3","4","7","7","4","continued","5","4","5","3","5","4","5","6","3","continued","6","8","5","4","5","4","6","7","3","continued","6",NA,2.5,2.16666666666667,2.66666666666667
"AF0W4ZBY7VXOU",3,3,NA,"recurrance",1,7,3,7,4,3,7,1,4,7,7,7,6,"2","7","7","7","9","4","7","6","continued","7","2","6","5","6","8","5","7","6","continued","5","6","4","4","2","4","2","7","4","continued","4",NA,2.16666666666667,2,2.66666666666667
"AFMAFX0P2YRRV",1,1,"in_weeks","short-term",0,8,1,5,4,1,7,3,4,4,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AH00EJ6PK1H3A",3,1,"two_month","short-term",2,5,3,7,6,1,7,5,4,3,6,7,4,"8","3","2","2","7","1","7","2","continued","1","4","7","6","7","10","1","7","7","completed","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,1.66666666666667,NA
"AH00EJ6PK1H3A",3,2,NA,"recurrance",0,3,3,4,2,3,4,3,1,5,2,7,1,"4","4","3","4","7","1","7","6","continued","1","4","6","4","4","7","1","7","6","continued","1","4","7","4","5","8","1","7","6","continued","4",NA,1.83333333333333,1.5,1.83333333333333
"AH00EJ6PK1H3A",3,3,NA,"recurrance",1,1,3,4,5,3,5,1,1,6,3,5,1,"4","4","4","5","5","1","5","5","continued","1","8","2","2","3","4","1","6","4","continued","1","8","3","2","2","4","1","7","3","continued","1",NA,2.16666666666667,2.66666666666667,2.5
"AHGDYNKOKJWFJ",3,1,"three_month","short-term",0,8,2,5,7,3,5,3,6,4,4,6,4,"8","3","3","3","1","5","5","2","continued","3","6","2","2","3","2","5","5","1","continued","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16666666666667,4,NA
"AHGDYNKOKJWFJ",3,2,"three_month","short-term",5,5,2,6,4,3,6,2,5,2,5,7,5,"1","6","6","5","9","5","6","7","completed","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.5,NA,NA
"AHGDYNKOKJWFJ",3,3,"in_weeks","short-term",2,2,2,4,4,1,5,4,5,6,4,7,2,"5","3","3","4","3","4","6","3","continued","3","5","3","3","5","3","6","6","2","continued","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,2,NA
"AHKRGPN5D3I2G",5,1,NA,"recurrance",7,8,4,7,6,1,7,5,7,1,2,7,4,"1","6","7","7","9","7","7","7","continued","1","2","5","4","6","7","6","6","6","continued","5","1","7","7","7","9","7","7","7","continued","4",NA,1,1.83333333333333,2.33333333333333
"AHKRGPN5D3I2G",5,2,"two_month","short-term",9,7,4,7,7,1,7,2,4,2,7,7,7,"1","7","4","7","9","7","7","6","continued","1","1","7","7","7","11","7","7","7","continued","7","1","7","7","7","11","4","7","7","completed","7","F3",1,2.33333333333333,1.66666666666667
"AHKRGPN5D3I2G",5,3,NA,"long-term",3,7,4,7,6,1,7,7,7,1,7,7,7,"2","7","4","7","11","7","7","7","completed","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1,NA,NA
"AHKRGPN5D3I2G",5,4,NA,"recurrance",8,7,4,7,7,1,7,1,7,1,7,7,7,"1","7","7","7","9","7","7","7","continued","7","1","7","7","7","9","7","7","7","continued","7","1","7","7","7","9","7","7","7","continued","7",NA,1,3,3
"AHKRGPN5D3I2G",5,5,NA,"long-term",1,1,4,5,3,2,7,1,7,4,4,7,1,"2","4","5","7",NA,"7","7","4","continued","3","1","7","7","7","7","7","7","7","continued","4","1","7","7","7","9","1","7","6","continued","7",NA,1,3.66666666666667,2.33333333333333
"AHYTT3T8W9Y9Y",1,1,NA,"recurrance",3,2,1,6,5,3,5,1,5,4,6,6,7,"5","5","4","5","7","3","5","2","continued","3","5","2","3","3","3","2","4","1","continued","6","4","5","5","5","7","4","5","5","continued","3",NA,3.16666666666667,3.83333333333333,2.66666666666667
"AIA7RZSAONU5M",3,1,NA,"recurrance",2,2,3,5,2,3,2,1,6,6,5,4,4,"2","4","4","5","5","6","6","4","continued","6","5","3","3","3","3","5","5","2","continued","3","5","2","2","2","2","5","3","1","continued","5",NA,3.5,4,4
"AIA7RZSAONU5M",3,2,NA,"recurrance",1,1,3,4,6,3,2,1,5,7,6,3,4,"5","3","3","4","2","6","5","2","continued","4","5","1","1","1","0","4","4","1","abandoned","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",4,4,NA
"AIA7RZSAONU5M",3,3,NA,"recurrance",0,1,3,7,4,3,7,2,6,6,7,4,7,"4","5","4","5","7","6","6","5","continued","6","2","4","4","5","7","6","5","5","continued","4","6","3","4","5","4","5","4","3","continued","5",NA,3,3,3.66666666666667
"AIHHRINW9IN1I",3,1,"three_month","short-term",2,6,3,7,5,1,7,4,4,2,6,7,4,"4","7","4","6","5","1","6","6","continued","4","4","6","5","5","9","4","7","7","continued","5","2","6","4","5","10","4","7","7","completed","5","F3",1.83333333333333,1.83333333333333,1.83333333333333
"AIHHRINW9IN1I",3,2,"three_month","short-term",1,8,3,7,6,2,5,3,5,2,7,7,5,"4","5","5","5","3","1","5","6","continued","4","2","4","5","5","6","7","7","5","continued","4","4","7","6","4","9","3","6","5","continued","7",NA,2.16666666666667,2.33333333333333,2
"AIHHRINW9IN1I",3,3,"next_month","short-term",0,2,3,6,3,2,3,2,4,4,6,7,5,"2","4","5","5","4","1","6","6","continued","5","4","6","5","5","8","4","7","6","continued","4","4","4","5","6","11","2","7","7","completed","4","F3",2,2.16666666666667,1.66666666666667
"AIHUIAQ4922K3",2,1,NA,"recurrance",2,3,2,6,6,1,6,3,6,4,5,6,4,"3","5","5","6","8","5","6","6","continued","3","3","6","4","6","9","5","6","7","continued","3","1","6","4","3","10","6","6","7","continued","1",NA,2.16666666666667,2.33333333333333,2
"AIHUIAQ4922K3",2,2,NA,"recurrance",1,2,2,6,6,2,5,3,6,4,7,6,4,"3","6","4","5","10","6","6","6","continued","2","3","6","4","5","10","6","6","7","continued","4","3","6","5","5","11","5","6","7","continued","4",NA,2.16666666666667,2.16666666666667,2
"AJ4T7PTRYNSUW",3,1,NA,"long-term",1,1,3,7,4,3,6,1,2,3,7,4,5,"1","7","5","3","8","1","5","6","continued","6","1","7","7","7","8","1","7","6","continued","4","1","6","5","3","1","1","7","4","continued","4",NA,1.66666666666667,2.33333333333333,2.83333333333333
"AJ4T7PTRYNSUW",3,2,NA,"long-term",0,1,3,4,3,1,3,2,3,6,7,4,3,"2","1","1","1","0","1","4","3","abandoned","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.66666666666667,NA,NA
"AJ4T7PTRYNSUW",3,3,NA,"long-term",2,3,3,4,4,3,NA,3,3,4,3,5,4,"5","4","4","5","4","1","7","2","continued","4","5","4","5","6","1","1","7","1","continued","7","1","7","7","4","4","1","7","5","continued","5",NA,2.16666666666667,2.33333333333333,1.66666666666667
"AJ9O2ZA0E8UDZ",3,1,NA,"recurrance",1,8,3,7,7,2,6,3,4,2,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJ9O2ZA0E8UDZ",3,2,NA,"recurrance",1,2,3,7,5,3,5,2,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJ9O2ZA0E8UDZ",3,3,"two_month","short-term",0,1,3,7,5,3,5,4,5,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJDHPRCJ985C7",5,1,NA,"recurrance",9,6,4,6,5,3,7,2,7,2,4,7,4,"3","7","6","7","9","7","7","7","continued","4","3","7","7","7","9","6","7","7","continued","5","3","5","6","6","9","7","7","7","continued","3",NA,1.83333333333333,2,1.66666666666667
"AJDHPRCJ985C7",5,2,NA,"recurrance",4,2,4,5,3,2,7,2,7,5,3,6,6,"6","5","4","3","6","2","6","3","continued","6","4","7","6","7","8","7","6","5","continued","6","2","7","4","6","8","6","3","4","adjusted","7",NA,2.16666666666667,1.83333333333333,1.66666666666667
"AJDHPRCJ985C7",5,3,"two_month","short-term",1,1,4,6,6,1,5,3,3,5,7,4,5,"5","3","3","3","2","1","3","1","continued","6","8","4","3","5","4","3","4","2","continued","3","3","7","7","5","10","2","6","7","completed","6","F3",2.83333333333333,2.83333333333333,2.16666666666667
"AJDHPRCJ985C7",5,4,NA,"recurrance",10,7,4,6,6,2,6,1,4,2,6,7,4,"2","7","6","5","10","1","7","7","completed","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2,NA,NA
"AJDHPRCJ985C7",5,5,NA,"long-term",2,2,4,4,4,3,3,1,2,4,3,7,2,"4","3","4","2",NA,"1","7","4","continued","2","4","4","5","2","7",NA,"7","5","continued","4","4","4","4","3","6","2","7","2","continued","3",NA,1.66666666666667,2,2.5
"AJMWITY1XT7H7",4,1,NA,"recurrance",6,8,2,7,5,3,6,1,7,4,4,6,6,"4","7","7","6","11","5","7","7","continued","4","8","3","3","5","6","4","5","2","continued","3","1","7","6","7","8","4","7","5","continued","4",NA,2.33333333333333,3.66666666666667,2.16666666666667
"AJMWITY1XT7H7",4,2,NA,"recurrance",0,1,2,6,2,1,3,3,6,4,7,7,4,"3","6","5","5","10","4","7","7","continued","4","3","6","4","7","8","6","7","7","continued","4","4","7","4","6","9","5","7","6","continued","5",NA,2.33333333333333,1.83333333333333,2.5
"AJMWITY1XT7H7",4,3,"two_month","short-term",1,1,2,6,6,1,6,8,5,4,7,6,4,"6","3","3","5","2","4","5","1","continued","2","7","3","4","5","6","4","5","2","continued","3","5","4","4","2","5","1","7","1","continued","4",NA,3.16666666666667,2.5,1.66666666666667
"AJMWITY1XT7H7",4,4,NA,"recurrance",8,5,2,6,6,3,7,1,6,5,7,7,6,"1","7","6","7","11","4","7","7","continued","5","5","4","4","6","7","4","6","5","continued","5","4","6","6","6","7","4","7","5","continued","6",NA,2.33333333333333,3,2
"AJQ71YIGY01HZ",2,1,NA,"long-term",2,3,2,6,6,2,6,2,6,2,6,6,4,"1","6","6","6","6","2","6","5","continued","4","1","7","7","6","6","5","7","6","continued","7","8","5","6","6","2","6","6","2","continued","5",NA,2.33333333333333,1.83333333333333,3
"AJQ71YIGY01HZ",2,2,NA,"long-term",1,5,2,7,7,1,7,2,6,1,7,6,6,"7","5","6","6","0","6","6","1","continued","7","2","7","7","6","5","6","6","6","continued","7","2","6","5","5","4","5","6","3","continued","6",NA,2.33333333333333,2.16666666666667,2.83333333333333
"AKMOBFEEKW378",5,1,NA,"recurrance",6,8,3,7,3,2,7,3,5,3,7,7,5,"2","7","5","7","10","1","7","6","continued","4","1","7","4","4","10","1","7","7","continued","6","1","7","7","7","11","6","7","7","continued","7",NA,2.16666666666667,2,1.5
