"MTurkCode","goal","status","listNum","time_point","variable","adjustBase_rating"
"A1IL81UMEC9OJI","3","adjusted",5,"F3","external_importance",6
"A1R5W4RQZTROD8","4","adjusted",4,"F3","external_importance",4
"A1SISJL5ST2PWH","1","adjusted",3,"F3","external_importance",3
"A1SISJL5ST2PWH","3","adjusted",3,"F3","external_importance",3
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","external_importance",6
"A1YPOIURXB6ESR","3","adjusted",4,"F3","external_importance",7
"A1YPOIURXB6ESR","4","adjusted",4,"F3","external_importance",3
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","external_importance",4
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","external_importance",7
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","external_importance",7
"A2HQMB1GSEADL","4","adjusted",5,"F3","external_importance",3
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","external_importance",7
"A3BE3KXD518TZ4","3","adjusted",3,"F3","external_importance",5
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","external_importance",4
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","external_importance",4
"A3ROYUO9LWA22S","2","adjusted",5,"F3","external_importance",5
"A5A14MTB35J23","1","adjusted",5,"F3","external_importance",3
"A7P3R1AIA4TVV","2","adjusted",3,"F3","external_importance",3
"AJDHPRCJ985C7","2","adjusted",5,"F3","external_importance",6
"AKX5RHHO8BIUX","3","adjusted",5,"F3","external_importance",2
"ALAOEYIYW0CW7","3","adjusted",5,"F3","external_importance",5
"AQMLJYUQCSG22","1","adjusted",3,"F3","external_importance",3
"AU34T9OMHN4Z4","2","adjusted",3,"F3","external_importance",4
"AU34T9OMHN4Z4","3","adjusted",3,"F3","external_importance",7
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","external_importance",1
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","external_importance",1
"A110BZSDZN7E16","2","adjusted",3,"F3","external_motivation",1
"A13WTEQ06V3B6D","2","adjusted",3,"F3","external_motivation",5
"A169WH54HMYS5Z","1","adjusted",3,"F3","external_motivation",7
"A18JNQE5GZQIX5","3","adjusted",3,"F3","external_motivation",5
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","external_motivation",4
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","external_motivation",4
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","external_motivation",4
"A1D7IULWFI8PB1","3","adjusted",3,"F3","external_motivation",5
"A1IL81UMEC9OJI","1","adjusted",5,"F3","external_motivation",6
"A1IL81UMEC9OJI","3","adjusted",5,"F3","external_motivation",2
"A1R5W4RQZTROD8","4","adjusted",4,"F3","external_motivation",1
"A1SISJL5ST2PWH","1","adjusted",3,"F3","external_motivation",3
"A1SISJL5ST2PWH","3","adjusted",3,"F3","external_motivation",2
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","external_motivation",5
"A1YPOIURXB6ESR","3","adjusted",4,"F3","external_motivation",7
"A1YPOIURXB6ESR","4","adjusted",4,"F3","external_motivation",1
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","external_motivation",4
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","external_motivation",7
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","external_motivation",6
"A2HQMB1GSEADL","4","adjusted",5,"F3","external_motivation",1
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","external_motivation",6
"A3BE3KXD518TZ4","3","adjusted",3,"F3","external_motivation",2
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","external_motivation",3
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","external_motivation",1
"A3ROYUO9LWA22S","2","adjusted",5,"F3","external_motivation",2
"A5A14MTB35J23","1","adjusted",5,"F3","external_motivation",1
"A7P3R1AIA4TVV","2","adjusted",3,"F3","external_motivation",2
"AJDHPRCJ985C7","2","adjusted",5,"F3","external_motivation",7
"AKX5RHHO8BIUX","3","adjusted",5,"F3","external_motivation",7
"ALAOEYIYW0CW7","3","adjusted",5,"F3","external_motivation",5
"AQMLJYUQCSG22","1","adjusted",3,"F3","external_motivation",1
"AU34T9OMHN4Z4","2","adjusted",3,"F3","external_motivation",1
"AU34T9OMHN4Z4","3","adjusted",3,"F3","external_motivation",1
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","external_motivation",7
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","external_motivation",7
"A110BZSDZN7E16","2","adjusted",3,"F3","failure",2
"A13WTEQ06V3B6D","2","adjusted",3,"F3","failure",2
"A169WH54HMYS5Z","1","adjusted",3,"F3","failure",3
"A18JNQE5GZQIX5","3","adjusted",3,"F3","failure",1
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","failure",1
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","failure",1
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","failure",3
"A1D7IULWFI8PB1","3","adjusted",3,"F3","failure",1
"A1IL81UMEC9OJI","1","adjusted",5,"F3","failure",3
"A1IL81UMEC9OJI","3","adjusted",5,"F3","failure",3
"A1R5W4RQZTROD8","4","adjusted",4,"F3","failure",3
"A1SISJL5ST2PWH","1","adjusted",3,"F3","failure",1
"A1SISJL5ST2PWH","3","adjusted",3,"F3","failure",1
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","failure",1
"A1YPOIURXB6ESR","3","adjusted",4,"F3","failure",2
"A1YPOIURXB6ESR","4","adjusted",4,"F3","failure",2
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","failure",3
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","failure",3
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","failure",2
"A2HQMB1GSEADL","4","adjusted",5,"F3","failure",1
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","failure",1
"A3BE3KXD518TZ4","3","adjusted",3,"F3","failure",1
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","failure",1
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","failure",2
"A3ROYUO9LWA22S","2","adjusted",5,"F3","failure",2
"A5A14MTB35J23","1","adjusted",5,"F3","failure",1
"A7P3R1AIA4TVV","2","adjusted",3,"F3","failure",3
"AJDHPRCJ985C7","2","adjusted",5,"F3","failure",3
"AKX5RHHO8BIUX","3","adjusted",5,"F3","failure",1
"ALAOEYIYW0CW7","3","adjusted",5,"F3","failure",3
"AQMLJYUQCSG22","1","adjusted",3,"F3","failure",2
"AU34T9OMHN4Z4","2","adjusted",3,"F3","failure",3
"AU34T9OMHN4Z4","3","adjusted",3,"F3","failure",3
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","failure",3
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","failure",3
"A110BZSDZN7E16","2","adjusted",3,"F3","frequency",1
"A13WTEQ06V3B6D","2","adjusted",3,"F3","frequency",2
"A169WH54HMYS5Z","1","adjusted",3,"F3","frequency",2
"A18JNQE5GZQIX5","3","adjusted",3,"F3","frequency",2
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","frequency",1
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","frequency",1
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","frequency",2
"A1D7IULWFI8PB1","3","adjusted",3,"F3","frequency",1
"A1IL81UMEC9OJI","1","adjusted",5,"F3","frequency",2
"A1IL81UMEC9OJI","3","adjusted",5,"F3","frequency",2
"A1R5W4RQZTROD8","4","adjusted",4,"F3","frequency",2
"A1SISJL5ST2PWH","1","adjusted",3,"F3","frequency",2
"A1SISJL5ST2PWH","3","adjusted",3,"F3","frequency",2
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","frequency",1
"A1YPOIURXB6ESR","3","adjusted",4,"F3","frequency",2
"A1YPOIURXB6ESR","4","adjusted",4,"F3","frequency",2
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","frequency",2
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","frequency",2
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","frequency",2
"A2HQMB1GSEADL","4","adjusted",5,"F3","frequency",2
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","frequency",1
"A3BE3KXD518TZ4","3","adjusted",3,"F3","frequency",2
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","frequency",1
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","frequency",2
"A3ROYUO9LWA22S","2","adjusted",5,"F3","frequency",2
"A5A14MTB35J23","1","adjusted",5,"F3","frequency",2
"A7P3R1AIA4TVV","2","adjusted",3,"F3","frequency",1
"AJDHPRCJ985C7","2","adjusted",5,"F3","frequency",2
"AKX5RHHO8BIUX","3","adjusted",5,"F3","frequency",1
"ALAOEYIYW0CW7","3","adjusted",5,"F3","frequency",2
"AQMLJYUQCSG22","1","adjusted",3,"F3","frequency",2
"AU34T9OMHN4Z4","2","adjusted",3,"F3","frequency",2
"AU34T9OMHN4Z4","3","adjusted",3,"F3","frequency",2
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","frequency",2
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","frequency",2
"A110BZSDZN7E16","2","adjusted",3,"F3","ideal_motivation",7
"A13WTEQ06V3B6D","2","adjusted",3,"F3","ideal_motivation",7
"A169WH54HMYS5Z","1","adjusted",3,"F3","ideal_motivation",7
"A18JNQE5GZQIX5","3","adjusted",3,"F3","ideal_motivation",5
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","ideal_motivation",6
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","ideal_motivation",4
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","ideal_motivation",4
"A1D7IULWFI8PB1","3","adjusted",3,"F3","ideal_motivation",2
"A1IL81UMEC9OJI","1","adjusted",5,"F3","ideal_motivation",7
"A1IL81UMEC9OJI","3","adjusted",5,"F3","ideal_motivation",5
"A1R5W4RQZTROD8","4","adjusted",4,"F3","ideal_motivation",5
"A1SISJL5ST2PWH","1","adjusted",3,"F3","ideal_motivation",4
"A1SISJL5ST2PWH","3","adjusted",3,"F3","ideal_motivation",3
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","ideal_motivation",7
"A1YPOIURXB6ESR","3","adjusted",4,"F3","ideal_motivation",7
"A1YPOIURXB6ESR","4","adjusted",4,"F3","ideal_motivation",6
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","ideal_motivation",7
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","ideal_motivation",7
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","ideal_motivation",6
"A2HQMB1GSEADL","4","adjusted",5,"F3","ideal_motivation",5
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","ideal_motivation",5
"A3BE3KXD518TZ4","3","adjusted",3,"F3","ideal_motivation",6
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","ideal_motivation",4
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","ideal_motivation",7
"A3ROYUO9LWA22S","2","adjusted",5,"F3","ideal_motivation",7
"A5A14MTB35J23","1","adjusted",5,"F3","ideal_motivation",1
"A7P3R1AIA4TVV","2","adjusted",3,"F3","ideal_motivation",7
"AJDHPRCJ985C7","2","adjusted",5,"F3","ideal_motivation",1
"AKX5RHHO8BIUX","3","adjusted",5,"F3","ideal_motivation",6
"ALAOEYIYW0CW7","3","adjusted",5,"F3","ideal_motivation",4
"AQMLJYUQCSG22","1","adjusted",3,"F3","ideal_motivation",7
"AU34T9OMHN4Z4","2","adjusted",3,"F3","ideal_motivation",5
"AU34T9OMHN4Z4","3","adjusted",3,"F3","ideal_motivation",5
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","ideal_motivation",7
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","ideal_motivation",7
"A110BZSDZN7E16","2","adjusted",3,"F3","identified_motivation",7
"A13WTEQ06V3B6D","2","adjusted",3,"F3","identified_motivation",7
"A169WH54HMYS5Z","1","adjusted",3,"F3","identified_motivation",7
"A18JNQE5GZQIX5","3","adjusted",3,"F3","identified_motivation",6
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","identified_motivation",7
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","identified_motivation",7
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","identified_motivation",3
"A1D7IULWFI8PB1","3","adjusted",3,"F3","identified_motivation",5
"A1IL81UMEC9OJI","1","adjusted",5,"F3","identified_motivation",7
"A1IL81UMEC9OJI","3","adjusted",5,"F3","identified_motivation",7
"A1R5W4RQZTROD8","4","adjusted",4,"F3","identified_motivation",4
"A1SISJL5ST2PWH","1","adjusted",3,"F3","identified_motivation",4
"A1SISJL5ST2PWH","3","adjusted",3,"F3","identified_motivation",5
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","identified_motivation",7
"A1YPOIURXB6ESR","3","adjusted",4,"F3","identified_motivation",7
"A1YPOIURXB6ESR","4","adjusted",4,"F3","identified_motivation",7
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","identified_motivation",6
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","identified_motivation",7
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","identified_motivation",7
"A2HQMB1GSEADL","4","adjusted",5,"F3","identified_motivation",3
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","identified_motivation",7
"A3BE3KXD518TZ4","3","adjusted",3,"F3","identified_motivation",7
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","identified_motivation",5
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","identified_motivation",7
"A3ROYUO9LWA22S","2","adjusted",5,"F3","identified_motivation",7
"A5A14MTB35J23","1","adjusted",5,"F3","identified_motivation",5
"A7P3R1AIA4TVV","2","adjusted",3,"F3","identified_motivation",7
"AJDHPRCJ985C7","2","adjusted",5,"F3","identified_motivation",7
"AKX5RHHO8BIUX","3","adjusted",5,"F3","identified_motivation",7
"ALAOEYIYW0CW7","3","adjusted",5,"F3","identified_motivation",6
"AQMLJYUQCSG22","1","adjusted",3,"F3","identified_motivation",6
"AU34T9OMHN4Z4","2","adjusted",3,"F3","identified_motivation",7
"AU34T9OMHN4Z4","3","adjusted",3,"F3","identified_motivation",7
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","identified_motivation",7
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","identified_motivation",7
"A110BZSDZN7E16","2","adjusted",3,"F3","implementation_intention",7
"A13WTEQ06V3B6D","2","adjusted",3,"F3","implementation_intention",6
"A169WH54HMYS5Z","1","adjusted",3,"F3","implementation_intention",7
"A18JNQE5GZQIX5","3","adjusted",3,"F3","implementation_intention",5
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","implementation_intention",5
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","implementation_intention",6
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","implementation_intention",5
"A1D7IULWFI8PB1","3","adjusted",3,"F3","implementation_intention",6
"A1IL81UMEC9OJI","1","adjusted",5,"F3","implementation_intention",5
"A1IL81UMEC9OJI","3","adjusted",5,"F3","implementation_intention",3
"A1R5W4RQZTROD8","4","adjusted",4,"F3","implementation_intention",4
"A1SISJL5ST2PWH","1","adjusted",3,"F3","implementation_intention",5
"A1SISJL5ST2PWH","3","adjusted",3,"F3","implementation_intention",4
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","implementation_intention",3
"A1YPOIURXB6ESR","3","adjusted",4,"F3","implementation_intention",5
"A1YPOIURXB6ESR","4","adjusted",4,"F3","implementation_intention",5
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","implementation_intention",6
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","implementation_intention",4
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","implementation_intention",1
"A2HQMB1GSEADL","4","adjusted",5,"F3","implementation_intention",5
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","implementation_intention",5
"A3BE3KXD518TZ4","3","adjusted",3,"F3","implementation_intention",4
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","implementation_intention",6
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","implementation_intention",7
"A3ROYUO9LWA22S","2","adjusted",5,"F3","implementation_intention",7
"A5A14MTB35J23","1","adjusted",5,"F3","implementation_intention",6
"A7P3R1AIA4TVV","2","adjusted",3,"F3","implementation_intention",4
"AJDHPRCJ985C7","2","adjusted",5,"F3","implementation_intention",5
"AKX5RHHO8BIUX","3","adjusted",5,"F3","implementation_intention",3
"ALAOEYIYW0CW7","3","adjusted",5,"F3","implementation_intention",4
"AQMLJYUQCSG22","1","adjusted",3,"F3","implementation_intention",5
"AU34T9OMHN4Z4","2","adjusted",3,"F3","implementation_intention",5
"AU34T9OMHN4Z4","3","adjusted",3,"F3","implementation_intention",5
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","implementation_intention",6
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","implementation_intention",7
"A110BZSDZN7E16","2","adjusted",3,"F3","importance",7
"A13WTEQ06V3B6D","2","adjusted",3,"F3","importance",7
"A169WH54HMYS5Z","1","adjusted",3,"F3","importance",7
"A18JNQE5GZQIX5","3","adjusted",3,"F3","importance",5
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","importance",6
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","importance",7
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","importance",4
"A1D7IULWFI8PB1","3","adjusted",3,"F3","importance",4
"A1IL81UMEC9OJI","1","adjusted",5,"F3","importance",7
"A1IL81UMEC9OJI","3","adjusted",5,"F3","importance",7
"A1R5W4RQZTROD8","4","adjusted",4,"F3","importance",4
"A1SISJL5ST2PWH","1","adjusted",3,"F3","importance",4
"A1SISJL5ST2PWH","3","adjusted",3,"F3","importance",4
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","importance",7
"A1YPOIURXB6ESR","3","adjusted",4,"F3","importance",7
"A1YPOIURXB6ESR","4","adjusted",4,"F3","importance",7
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","importance",7
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","importance",7
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","importance",7
"A2HQMB1GSEADL","4","adjusted",5,"F3","importance",4
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","importance",7
"A3BE3KXD518TZ4","3","adjusted",3,"F3","importance",7
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","importance",6
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","importance",7
"A3ROYUO9LWA22S","2","adjusted",5,"F3","importance",7
"A5A14MTB35J23","1","adjusted",5,"F3","importance",5
"A7P3R1AIA4TVV","2","adjusted",3,"F3","importance",7
"AJDHPRCJ985C7","2","adjusted",5,"F3","importance",7
"AKX5RHHO8BIUX","3","adjusted",5,"F3","importance",7
"ALAOEYIYW0CW7","3","adjusted",5,"F3","importance",6
"AQMLJYUQCSG22","1","adjusted",3,"F3","importance",4
"AU34T9OMHN4Z4","2","adjusted",3,"F3","importance",7
"AU34T9OMHN4Z4","3","adjusted",3,"F3","importance",7
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","importance",7
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","importance",7
"A110BZSDZN7E16","2","adjusted",3,"F3","initial_time",3
"A13WTEQ06V3B6D","2","adjusted",3,"F3","initial_time",5
"A169WH54HMYS5Z","1","adjusted",3,"F3","initial_time",2
"A18JNQE5GZQIX5","3","adjusted",3,"F3","initial_time",5
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","initial_time",3
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","initial_time",6
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","initial_time",2
"A1D7IULWFI8PB1","3","adjusted",3,"F3","initial_time",3
"A1IL81UMEC9OJI","1","adjusted",5,"F3","initial_time",3
"A1IL81UMEC9OJI","3","adjusted",5,"F3","initial_time",3
"A1R5W4RQZTROD8","4","adjusted",4,"F3","initial_time",5
"A1SISJL5ST2PWH","1","adjusted",3,"F3","initial_time",5
"A1SISJL5ST2PWH","3","adjusted",3,"F3","initial_time",6
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","initial_time",5
"A1YPOIURXB6ESR","3","adjusted",4,"F3","initial_time",3
"A1YPOIURXB6ESR","4","adjusted",4,"F3","initial_time",5
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","initial_time",3
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","initial_time",1
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","initial_time",3
"A2HQMB1GSEADL","4","adjusted",5,"F3","initial_time",1
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","initial_time",6
"A3BE3KXD518TZ4","3","adjusted",3,"F3","initial_time",2
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","initial_time",2
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","initial_time",3
"A3ROYUO9LWA22S","2","adjusted",5,"F3","initial_time",3
"A5A14MTB35J23","1","adjusted",5,"F3","initial_time",5
"A7P3R1AIA4TVV","2","adjusted",3,"F3","initial_time",2
"AJDHPRCJ985C7","2","adjusted",5,"F3","initial_time",5
"AKX5RHHO8BIUX","3","adjusted",5,"F3","initial_time",2
"ALAOEYIYW0CW7","3","adjusted",5,"F3","initial_time",1
"AQMLJYUQCSG22","1","adjusted",3,"F3","initial_time",2
"AU34T9OMHN4Z4","2","adjusted",3,"F3","initial_time",3
"AU34T9OMHN4Z4","3","adjusted",3,"F3","initial_time",3
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","initial_time",5
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","initial_time",5
"A110BZSDZN7E16","2","adjusted",3,"F3","instrumentality",7
"A13WTEQ06V3B6D","2","adjusted",3,"F3","instrumentality",7
"A169WH54HMYS5Z","1","adjusted",3,"F3","instrumentality",7
"A18JNQE5GZQIX5","3","adjusted",3,"F3","instrumentality",6
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","instrumentality",6
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","instrumentality",2
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","instrumentality",4
"A1D7IULWFI8PB1","3","adjusted",3,"F3","instrumentality",2
"A1IL81UMEC9OJI","1","adjusted",5,"F3","instrumentality",6
"A1IL81UMEC9OJI","3","adjusted",5,"F3","instrumentality",6
"A1R5W4RQZTROD8","4","adjusted",4,"F3","instrumentality",5
"A1SISJL5ST2PWH","1","adjusted",3,"F3","instrumentality",4
"A1SISJL5ST2PWH","3","adjusted",3,"F3","instrumentality",4
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","instrumentality",7
"A1YPOIURXB6ESR","3","adjusted",4,"F3","instrumentality",7
"A1YPOIURXB6ESR","4","adjusted",4,"F3","instrumentality",6
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","instrumentality",6
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","instrumentality",6
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","instrumentality",4
"A2HQMB1GSEADL","4","adjusted",5,"F3","instrumentality",3
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","instrumentality",4
"A3BE3KXD518TZ4","3","adjusted",3,"F3","instrumentality",7
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","instrumentality",4
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","instrumentality",6
"A3ROYUO9LWA22S","2","adjusted",5,"F3","instrumentality",7
"A5A14MTB35J23","1","adjusted",5,"F3","instrumentality",1
"A7P3R1AIA4TVV","2","adjusted",3,"F3","instrumentality",4
"AJDHPRCJ985C7","2","adjusted",5,"F3","instrumentality",6
"AKX5RHHO8BIUX","3","adjusted",5,"F3","instrumentality",5
"ALAOEYIYW0CW7","3","adjusted",5,"F3","instrumentality",7
"AQMLJYUQCSG22","1","adjusted",3,"F3","instrumentality",1
"AU34T9OMHN4Z4","2","adjusted",3,"F3","instrumentality",5
"AU34T9OMHN4Z4","3","adjusted",3,"F3","instrumentality",3
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","instrumentality",7
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","instrumentality",7
"A110BZSDZN7E16","2","adjusted",3,"F3","intrinsic_motivation",4
"A13WTEQ06V3B6D","2","adjusted",3,"F3","intrinsic_motivation",1
"A169WH54HMYS5Z","1","adjusted",3,"F3","intrinsic_motivation",5
"A18JNQE5GZQIX5","3","adjusted",3,"F3","intrinsic_motivation",6
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","intrinsic_motivation",1
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","intrinsic_motivation",4
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","intrinsic_motivation",6
"A1D7IULWFI8PB1","3","adjusted",3,"F3","intrinsic_motivation",2
"A1IL81UMEC9OJI","1","adjusted",5,"F3","intrinsic_motivation",2
"A1IL81UMEC9OJI","3","adjusted",5,"F3","intrinsic_motivation",6
"A1R5W4RQZTROD8","4","adjusted",4,"F3","intrinsic_motivation",1
"A1SISJL5ST2PWH","1","adjusted",3,"F3","intrinsic_motivation",4
"A1SISJL5ST2PWH","3","adjusted",3,"F3","intrinsic_motivation",4
"A1WS9UHL45VZ0X","1","adjusted",3,"F3","intrinsic_motivation",1
"A1YPOIURXB6ESR","3","adjusted",4,"F3","intrinsic_motivation",1
"A1YPOIURXB6ESR","4","adjusted",4,"F3","intrinsic_motivation",1
"A2ASTDMWBCFIP0","1","adjusted",2,"F3","intrinsic_motivation",6
"A2ESBX4C2Q6TQY","1","adjusted",5,"F3","intrinsic_motivation",1
"A2ESBX4C2Q6TQY","3","adjusted",5,"F3","intrinsic_motivation",2
"A2HQMB1GSEADL","4","adjusted",5,"F3","intrinsic_motivation",5
"A2VNSNAN1LZBAM","1","adjusted",3,"F3","intrinsic_motivation",1
"A3BE3KXD518TZ4","3","adjusted",3,"F3","intrinsic_motivation",5
"A3KIDRWRKC7RI5","2","adjusted",5,"F3","intrinsic_motivation",2
"A3OPRR8AXT6OSJ","1","adjusted",3,"F3","intrinsic_motivation",5
"A3ROYUO9LWA22S","2","adjusted",5,"F3","intrinsic_motivation",5
"A5A14MTB35J23","1","adjusted",5,"F3","intrinsic_motivation",2
"A7P3R1AIA4TVV","2","adjusted",3,"F3","intrinsic_motivation",1
"AJDHPRCJ985C7","2","adjusted",5,"F3","intrinsic_motivation",1
"AKX5RHHO8BIUX","3","adjusted",5,"F3","intrinsic_motivation",1
"ALAOEYIYW0CW7","3","adjusted",5,"F3","intrinsic_motivation",6
"AQMLJYUQCSG22","1","adjusted",3,"F3","intrinsic_motivation",4
"AU34T9OMHN4Z4","2","adjusted",3,"F3","intrinsic_motivation",1
"AU34T9OMHN4Z4","3","adjusted",3,"F3","intrinsic_motivation",1
"AVKMFV9CZ0MLR","1","adjusted",5,"F3","intrinsic_motivation",6
"AVKMFV9CZ0MLR","2","adjusted",5,"F3","intrinsic_motivation",6
"A110BZSDZN7E16","2","adjusted",3,"F3","introjected_motivation",1
"A13WTEQ06V3B6D","2","adjusted",3,"F3","introjected_motivation",7
"A169WH54HMYS5Z","1","adjusted",3,"F3","introjected_motivation",5
"A18JNQE5GZQIX5","3","adjusted",3,"F3","introjected_motivation",6
"A1ADAWW4IHPCQ7","2","adjusted",3,"F3","introjected_motivation",2
"A1AZLJ3R5FQ9B7","1","adjusted",3,"F3","introjected_motivation",5
"A1B5SSGMTAQ9B5","1","adjusted",2,"F3","introjected_motivation",5
"A1D7IULWFI8PB1","3","adjusted",3,"F3","introjected_motivation",2
"A1IL81UMEC9OJI","1","adjusted",5,"F3","introjected_motivation",6
"A1IL81UMEC9OJI","3","adjusted",5,"F3","introjected_motivation",3
