"MTurkCode","listNum","goal","goalType","variable","rating"
"A2SKOPFTRTNFUY",4,"3","recurrance","progress_base","1"
"A2SKOPFTRTNFUY",4,"4","recurrance","progress_base","0"
"A2TLN8489YGY81",1,"1","recurrance","progress_base","7"
"A2VGEE0ZIZ8CBQ",3,"1","recurrance","progress_base","6"
"A2VGEE0ZIZ8CBQ",3,"2","recurrance","progress_base","9"
"A2VGEE0ZIZ8CBQ",3,"3","recurrance","progress_base","7"
"A2VGFS03KCCR1Q",2,"1","short-term","progress_base","0"
"A2VGFS03KCCR1Q",2,"2","recurrance","progress_base","1"
"A2VNSNAN1LZBAM",3,"1","long-term","progress_base","3"
"A2VNSNAN1LZBAM",3,"2","long-term","progress_base","0"
"A2VNSNAN1LZBAM",3,"3","short-term","progress_base","3"
"A2W0G89O7E9EFO",5,"1","long-term","progress_base","4"
"A2W0G89O7E9EFO",5,"2","short-term","progress_base","1"
"A2W0G89O7E9EFO",5,"3","long-term","progress_base","3"
"A2W0G89O7E9EFO",5,"4","long-term","progress_base","3"
"A2W0G89O7E9EFO",5,"5","long-term","progress_base","1"
"A2WJMGV0HKQG3Z",3,"1","recurrance","progress_base","10"
"A2WJMGV0HKQG3Z",3,"2","long-term","progress_base","3"
"A2WJMGV0HKQG3Z",3,"3","recurrance","progress_base","8"
"A2WZ8ZEB00LYF7",2,"1","long-term","progress_base","3"
"A2WZ8ZEB00LYF7",2,"2","short-term","progress_base","4"
"A2X3FSFHV5GHJU",3,"1","long-term","progress_base","1"
"A2X3FSFHV5GHJU",3,"2","recurrance","progress_base","0"
"A2X3FSFHV5GHJU",3,"3","long-term","progress_base","1"
"A2Y0WNHMT4PZ4C",3,"1","long-term","progress_base","0"
"A2Y0WNHMT4PZ4C",3,"2","recurrance","progress_base","0"
"A2Y0WNHMT4PZ4C",3,"3","long-term","progress_base","0"
"A2YVAWO75X8R78",5,"1","long-term","progress_base","0"
"A2YVAWO75X8R78",5,"2","recurrance","progress_base","5"
"A2YVAWO75X8R78",5,"3","recurrance","progress_base","5"
"A2YVAWO75X8R78",5,"4","recurrance","progress_base","0"
"A2YVAWO75X8R78",5,"5","recurrance","progress_base","1"
"A2ZGAH6NOSU2PO",5,"1","recurrance","progress_base","6"
"A2ZGAH6NOSU2PO",5,"2","short-term","progress_base","10"
"A2ZGAH6NOSU2PO",5,"3","long-term","progress_base","0"
"A2ZGAH6NOSU2PO",5,"4","short-term","progress_base","0"
"A2ZGAH6NOSU2PO",5,"5","short-term","progress_base","1"
"A302KOFOYLD89A",3,"1","long-term","progress_base","1"
"A302KOFOYLD89A",3,"2","recurrance","progress_base","6"
"A302KOFOYLD89A",3,"3","recurrance","progress_base","9"
"A30FIPRPFQRBO6",3,"1","recurrance","progress_base","5"
"A30FIPRPFQRBO6",3,"2","recurrance","progress_base","5"
"A30FIPRPFQRBO6",3,"3","long-term","progress_base","2"
"A30HUZHJBOX1LK",2,"1","recurrance","progress_base","7"
"A30HUZHJBOX1LK",2,"2","recurrance","progress_base","5"
"A314XJY8V1YL12",4,"1","long-term","progress_base","0"
"A314XJY8V1YL12",4,"2","long-term","progress_base","1"
"A314XJY8V1YL12",4,"3","recurrance","progress_base","2"
"A314XJY8V1YL12",4,"4","recurrance","progress_base","3"
"A321WQIFK10UV3",3,"1","long-term","progress_base","1"
"A321WQIFK10UV3",3,"2","recurrance","progress_base","2"
"A321WQIFK10UV3",3,"3","short-term","progress_base","1"
"A33RI08QRVG5Q0",5,"1","recurrance","progress_base","8"
"A33RI08QRVG5Q0",5,"2","recurrance","progress_base","9"
"A33RI08QRVG5Q0",5,"3","recurrance","progress_base","7"
"A33RI08QRVG5Q0",5,"4","recurrance","progress_base","7"
"A33RI08QRVG5Q0",5,"5","recurrance","progress_base","0"
"A34VLM2UC0JY11",2,"1","short-term","progress_base","0"
"A34VLM2UC0JY11",2,"2","long-term","progress_base","1"
"A350SLJRMBIFM4",4,"1","long-term","progress_base","3"
"A350SLJRMBIFM4",4,"2","long-term","progress_base","1"
"A350SLJRMBIFM4",4,"3","short-term","progress_base","1"
"A350SLJRMBIFM4",4,"4","recurrance","progress_base","8"
"A351LMMMFYPM7U",5,"1","recurrance","progress_base","7"
"A351LMMMFYPM7U",5,"2","short-term","progress_base","2"
"A351LMMMFYPM7U",5,"3","long-term","progress_base","1"
"A351LMMMFYPM7U",5,"4","long-term","progress_base","1"
"A351LMMMFYPM7U",5,"5","long-term","progress_base","3"
"A36ZURENFWTYOZ",5,"1","long-term","progress_base","8"
"A36ZURENFWTYOZ",5,"2","long-term","progress_base","3"
"A36ZURENFWTYOZ",5,"3","short-term","progress_base","6"
"A36ZURENFWTYOZ",5,"4","recurrance","progress_base","5"
"A36ZURENFWTYOZ",5,"5","short-term","progress_base","5"
"A37PUSY6CJ7TQ0",5,"1","short-term","progress_base","0"
"A37PUSY6CJ7TQ0",5,"2","long-term","progress_base","3"
"A37PUSY6CJ7TQ0",5,"3","short-term","progress_base","7"
"A37PUSY6CJ7TQ0",5,"4","short-term","progress_base","0"
"A37PUSY6CJ7TQ0",5,"5","long-term","progress_base","4"
"A38BO0BRCQX6OV",3,"1","long-term","progress_base","0"
"A38BO0BRCQX6OV",3,"2","long-term","progress_base","1"
"A38BO0BRCQX6OV",3,"3","recurrance","progress_base","1"
"A38DHLB88V8DL8",4,"1","recurrance","progress_base","7"
"A38DHLB88V8DL8",4,"2","short-term","progress_base","0"
"A38DHLB88V8DL8",4,"3","short-term","progress_base","0"
"A38DHLB88V8DL8",4,"4","recurrance","progress_base","0"
"A3989GRV3UV5VW",3,"1","recurrance","progress_base","7"
"A3989GRV3UV5VW",3,"2","long-term","progress_base","1"
"A3989GRV3UV5VW",3,"3","long-term","progress_base","0"
"A39H9RIYRB5ZYV",5,"1","recurrance","progress_base","9"
"A39H9RIYRB5ZYV",5,"2","recurrance","progress_base","8"
"A39H9RIYRB5ZYV",5,"3","long-term","progress_base","6"
"A39H9RIYRB5ZYV",5,"4","recurrance","progress_base","3"
"A39H9RIYRB5ZYV",5,"5","long-term","progress_base","3"
"A3AE0JEXW4DB34",5,"1","short-term","progress_base","1"
"A3AE0JEXW4DB34",5,"2","recurrance","progress_base","9"
"A3AE0JEXW4DB34",5,"3","long-term","progress_base","1"
"A3AE0JEXW4DB34",5,"4","recurrance","progress_base","5"
"A3AE0JEXW4DB34",5,"5","long-term","progress_base","3"
"A3AJJHOAV7WIUQ",3,"1","short-term","progress_base","1"
"A3AJJHOAV7WIUQ",3,"2","long-term","progress_base","0"
"A3AJJHOAV7WIUQ",3,"3","short-term","progress_base","2"
"A3BE3KXD518TZ4",3,"1","short-term","progress_base","8"
"A3BE3KXD518TZ4",3,"2","recurrance","progress_base","8"
"A3BE3KXD518TZ4",3,"3","long-term","progress_base","8"
"A3CAF7LTD3ORSG",3,"1","short-term","progress_base","1"
"A3CAF7LTD3ORSG",3,"2","short-term","progress_base","0"
"A3CAF7LTD3ORSG",3,"3","recurrance","progress_base","1"
"A3E76V59BKGKCQ",3,"1","long-term","progress_base","2"
"A3E76V59BKGKCQ",3,"2","recurrance","progress_base","8"
"A3E76V59BKGKCQ",3,"3","short-term","progress_base","1"
"A3EXD5E390Z6B3",3,"1","recurrance","progress_base","5"
"A3EXD5E390Z6B3",3,"2","recurrance","progress_base","0"
"A3EXD5E390Z6B3",3,"3","short-term","progress_base","6"
"A3GI28OVLDI9ST",5,"1","short-term","progress_base","8"
"A3GI28OVLDI9ST",5,"2","short-term","progress_base","2"
"A3GI28OVLDI9ST",5,"3","short-term","progress_base","3"
"A3GI28OVLDI9ST",5,"4","long-term","progress_base","2"
"A3GI28OVLDI9ST",5,"5","short-term","progress_base","1"
"A3GZXU4FUJTKZD",5,"1","short-term","progress_base","5"
"A3GZXU4FUJTKZD",5,"2","short-term","progress_base","1"
"A3GZXU4FUJTKZD",5,"3","long-term","progress_base","0"
"A3GZXU4FUJTKZD",5,"4","short-term","progress_base","1"
"A3GZXU4FUJTKZD",5,"5","short-term","progress_base","0"
"A3HXM7BGH18FOW",3,"1","recurrance","progress_base","6"
"A3HXM7BGH18FOW",3,"2","long-term","progress_base","0"
"A3HXM7BGH18FOW",3,"3","recurrance","progress_base","0"
"A3KFFIBJZVM0J2",4,"1","short-term","progress_base","6"
"A3KFFIBJZVM0J2",4,"2","short-term","progress_base","5"
"A3KFFIBJZVM0J2",4,"3","short-term","progress_base","0"
"A3KFFIBJZVM0J2",4,"4","short-term","progress_base","9"
"A3KIDRWRKC7RI5",5,"1","long-term","progress_base","8"
"A3KIDRWRKC7RI5",5,"2","short-term","progress_base","3"
"A3KIDRWRKC7RI5",5,"3","recurrance","progress_base","2"
"A3KIDRWRKC7RI5",5,"4","long-term","progress_base","1"
"A3KIDRWRKC7RI5",5,"5","recurrance","progress_base","0"
"A3KIZLHCD945UK",3,"1","short-term","progress_base","0"
"A3KIZLHCD945UK",3,"2","recurrance","progress_base","6"
"A3KIZLHCD945UK",3,"3","short-term","progress_base","2"
"A3KNLR8H286IHT",3,"1","short-term","progress_base","2"
"A3KNLR8H286IHT",3,"2","recurrance","progress_base","4"
"A3KNLR8H286IHT",3,"3","recurrance","progress_base","0"
"A3LL096CAY5WHB",2,"1","recurrance","progress_base","1"
"A3LL096CAY5WHB",2,"2","recurrance","progress_base","2"
"A3M81P9BEVE1GD",5,"1","short-term","progress_base","8"
"A3M81P9BEVE1GD",5,"2","recurrance","progress_base","7"
"A3M81P9BEVE1GD",5,"3","recurrance","progress_base","9"
"A3M81P9BEVE1GD",5,"4","short-term","progress_base","6"
"A3M81P9BEVE1GD",5,"5","long-term","progress_base","7"
"A3NKNOE5HIXXL",3,"1","short-term","progress_base","8"
"A3NKNOE5HIXXL",3,"2","long-term","progress_base","3"
"A3NKNOE5HIXXL",3,"3","long-term","progress_base","0"
"A3NLSGHK6RFXA8",4,"1","long-term","progress_base","3"
"A3NLSGHK6RFXA8",4,"2","recurrance","progress_base","5"
"A3NLSGHK6RFXA8",4,"3","short-term","progress_base","4"
"A3NLSGHK6RFXA8",4,"4","long-term","progress_base","0"
"A3NRAEKWOKVUNN",2,"1","recurrance","progress_base","7"
"A3NRAEKWOKVUNN",2,"2","long-term","progress_base","7"
"A3NXT3OVGL7QNR",1,"1","long-term","progress_base","9"
"A3O0ZQMDKOKAMR",2,"1","recurrance","progress_base","6"
"A3O0ZQMDKOKAMR",2,"2","long-term","progress_base","5"
"A3OAXRZT3MVJML",3,"1","long-term","progress_base","2"
"A3OAXRZT3MVJML",3,"2","short-term","progress_base","5"
"A3OAXRZT3MVJML",3,"3","long-term","progress_base","1"
"A3OLRWACCCCUTU",5,"1","short-term","progress_base","5"
"A3OLRWACCCCUTU",5,"2","short-term","progress_base","2"
"A3OLRWACCCCUTU",5,"3","recurrance","progress_base","8"
"A3OLRWACCCCUTU",5,"4","recurrance","progress_base","4"
"A3OLRWACCCCUTU",5,"5","short-term","progress_base","2"
"A3OPRR8AXT6OSJ",3,"1","recurrance","progress_base","3"
"A3OPRR8AXT6OSJ",3,"2","recurrance","progress_base","4"
"A3OPRR8AXT6OSJ",3,"3","recurrance","progress_base","5"
"A3OUNEJO97MM8E",3,"1","short-term","progress_base","8"
"A3OUNEJO97MM8E",3,"2","long-term","progress_base","3"
"A3OUNEJO97MM8E",3,"3","short-term","progress_base","5"
"A3PGCZCYMXQMZ8",4,"1","recurrance","progress_base","8"
"A3PGCZCYMXQMZ8",4,"2","long-term","progress_base","5"
"A3PGCZCYMXQMZ8",4,"3","long-term","progress_base","3"
"A3PGCZCYMXQMZ8",4,"4","long-term","progress_base","3"
"A3PSV85ZUXP9VF",3,"1","long-term","progress_base","3"
"A3PSV85ZUXP9VF",3,"2","short-term","progress_base","1"
"A3PSV85ZUXP9VF",3,"3","short-term","progress_base","2"
"A3QSFE6GKO157S",2,"1","recurrance","progress_base","4"
"A3QSFE6GKO157S",2,"2","recurrance","progress_base","0"
"A3ROYUO9LWA22S",5,"1","short-term","progress_base","9"
"A3ROYUO9LWA22S",5,"2","short-term","progress_base","5"
"A3ROYUO9LWA22S",5,"3","long-term","progress_base","5"
"A3ROYUO9LWA22S",5,"4","short-term","progress_base","3"
"A3ROYUO9LWA22S",5,"5","recurrance","progress_base","0"
"A3U2S6OPJNS4AQ",1,"1","short-term","progress_base","8"
"A3U4SSUB9ZZ9T0",3,"1","long-term","progress_base","2"
"A3U4SSUB9ZZ9T0",3,"2","recurrance","progress_base","6"
"A3U4SSUB9ZZ9T0",3,"3","recurrance","progress_base","8"
"A3UUH3632AI3ZX",1,"1","short-term","progress_base","5"
"A3VYBAO7UQQHGC",3,"1","short-term","progress_base","1"
"A3VYBAO7UQQHGC",3,"2","short-term","progress_base","5"
"A3VYBAO7UQQHGC",3,"3","short-term","progress_base","3"
"A3VZUPCZB4Q9XW",5,"1","recurrance","progress_base","7"
"A3VZUPCZB4Q9XW",5,"2","long-term","progress_base","2"
"A3VZUPCZB4Q9XW",5,"3","long-term","progress_base","7"
"A3VZUPCZB4Q9XW",5,"4","long-term","progress_base","0"
"A3VZUPCZB4Q9XW",5,"5","recurrance","progress_base","8"
"A47VCO946DO5K",3,"1","short-term","progress_base","7"
"A47VCO946DO5K",3,"2","long-term","progress_base","5"
"A47VCO946DO5K",3,"3","long-term","progress_base","1"
"A49CVVOWN4D6Y",5,"1","long-term","progress_base","4"
"A49CVVOWN4D6Y",5,"2","long-term","progress_base","1"
"A49CVVOWN4D6Y",5,"3","long-term","progress_base","7"
"A49CVVOWN4D6Y",5,"4","long-term","progress_base","0"
"A49CVVOWN4D6Y",5,"5","short-term","progress_base","2"
"A4BDXOXC4D8FX",3,"1","short-term","progress_base","0"
"A4BDXOXC4D8FX",3,"2","short-term","progress_base","2"
"A4BDXOXC4D8FX",3,"3","recurrance","progress_base","3"
"A5A14MTB35J23",5,"1","recurrance","progress_base","5"
"A5A14MTB35J23",5,"2","recurrance","progress_base","3"
"A5A14MTB35J23",5,"3","short-term","progress_base","1"
"A5A14MTB35J23",5,"4","recurrance","progress_base","2"
"A5A14MTB35J23",5,"5","long-term","progress_base","1"
"A5E2P5F1AXYZ1",5,"1","recurrance","progress_base","6"
"A5E2P5F1AXYZ1",5,"2","recurrance","progress_base","9"
"A5E2P5F1AXYZ1",5,"3","long-term","progress_base","1"
"A5E2P5F1AXYZ1",5,"4","long-term","progress_base","1"
"A5E2P5F1AXYZ1",5,"5","recurrance","progress_base","2"
"A6JUD4NCQCDWG",2,"1","long-term","progress_base","4"
"A6JUD4NCQCDWG",2,"2","short-term","progress_base","2"
"A6R5AQ4D638BH",3,"1","long-term","progress_base","3"
"A6R5AQ4D638BH",3,"2","short-term","progress_base","3"
"A6R5AQ4D638BH",3,"3","short-term","progress_base","4"
"A770OB1ZAGJ4G",4,"1","recurrance","progress_base","2"
"A770OB1ZAGJ4G",4,"2","recurrance","progress_base","1"
"A770OB1ZAGJ4G",4,"3","recurrance","progress_base","1"
"A770OB1ZAGJ4G",4,"4","recurrance","progress_base","3"
"A7P3R1AIA4TVV",3,"1","recurrance","progress_base","5"
"A7P3R1AIA4TVV",3,"2","long-term","progress_base","1"
"A7P3R1AIA4TVV",3,"3","short-term","progress_base","7"
"AADRZTXSE7211",4,"1","recurrance","progress_base","9"
"AADRZTXSE7211",4,"2","short-term","progress_base","2"
"AADRZTXSE7211",4,"3","recurrance","progress_base","8"
"AADRZTXSE7211",4,"4","recurrance","progress_base","8"
"AAHZCL4LIPCBQ",3,"1","long-term","progress_base","7"
"AAHZCL4LIPCBQ",3,"2","recurrance","progress_base","8"
"AAHZCL4LIPCBQ",3,"3","recurrance","progress_base","7"
"ABOEYY9Y0PFRI",3,"1","recurrance","progress_base","6"
"ABOEYY9Y0PFRI",3,"2","recurrance","progress_base","5"
"ABOEYY9Y0PFRI",3,"3","recurrance","progress_base","4"
"ADJ9I7ZBFYFH7",3,"1","short-term","progress_base","3"
"ADJ9I7ZBFYFH7",3,"2","short-term","progress_base","0"
"ADJ9I7ZBFYFH7",3,"3","recurrance","progress_base","5"
"ADYMIMV1PE14V",3,"1","long-term","progress_base","2"
"ADYMIMV1PE14V",3,"2","recurrance","progress_base","0"
"ADYMIMV1PE14V",3,"3","short-term","progress_base","0"
"AF0W4ZBY7VXOU",3,"1","recurrance","progress_base","4"
"AF0W4ZBY7VXOU",3,"2","short-term","progress_base","5"
"AF0W4ZBY7VXOU",3,"3","recurrance","progress_base","1"
"AFMAFX0P2YRRV",1,"1","short-term","progress_base","0"
"AH00EJ6PK1H3A",3,"1","short-term","progress_base","2"
"AH00EJ6PK1H3A",3,"2","recurrance","progress_base","0"
"AH00EJ6PK1H3A",3,"3","recurrance","progress_base","1"
"AHGDYNKOKJWFJ",3,"1","short-term","progress_base","0"
"AHGDYNKOKJWFJ",3,"2","short-term","progress_base","5"
"AHGDYNKOKJWFJ",3,"3","short-term","progress_base","2"
"AHKRGPN5D3I2G",5,"1","recurrance","progress_base","7"
"AHKRGPN5D3I2G",5,"2","short-term","progress_base","9"
"AHKRGPN5D3I2G",5,"3","long-term","progress_base","3"
"AHKRGPN5D3I2G",5,"4","recurrance","progress_base","8"
"AHKRGPN5D3I2G",5,"5","long-term","progress_base","1"
"AHYTT3T8W9Y9Y",1,"1","recurrance","progress_base","3"
"AIA7RZSAONU5M",3,"1","recurrance","progress_base","2"
"AIA7RZSAONU5M",3,"2","recurrance","progress_base","1"
"AIA7RZSAONU5M",3,"3","recurrance","progress_base","0"
"AIHHRINW9IN1I",3,"1","short-term","progress_base","2"
"AIHHRINW9IN1I",3,"2","short-term","progress_base","1"
"AIHHRINW9IN1I",3,"3","short-term","progress_base","0"
"AIHUIAQ4922K3",2,"1","recurrance","progress_base","2"
"AIHUIAQ4922K3",2,"2","recurrance","progress_base","1"
"AJ4T7PTRYNSUW",3,"1","long-term","progress_base","1"
"AJ4T7PTRYNSUW",3,"2","long-term","progress_base","0"
"AJ4T7PTRYNSUW",3,"3","long-term","progress_base","2"
"AJ9O2ZA0E8UDZ",3,"1","recurrance","progress_base","1"
"AJ9O2ZA0E8UDZ",3,"2","recurrance","progress_base","1"
"AJ9O2ZA0E8UDZ",3,"3","short-term","progress_base","0"
"AJDHPRCJ985C7",5,"1","recurrance","progress_base","9"
"AJDHPRCJ985C7",5,"2","recurrance","progress_base","4"
"AJDHPRCJ985C7",5,"3","short-term","progress_base","1"
"AJDHPRCJ985C7",5,"4","recurrance","progress_base","10"
"AJDHPRCJ985C7",5,"5","long-term","progress_base","2"
"AJMWITY1XT7H7",4,"1","recurrance","progress_base","6"
"AJMWITY1XT7H7",4,"2","recurrance","progress_base","0"
"AJMWITY1XT7H7",4,"3","short-term","progress_base","1"
"AJMWITY1XT7H7",4,"4","recurrance","progress_base","8"
"AJQ71YIGY01HZ",2,"1","long-term","progress_base","2"
"AJQ71YIGY01HZ",2,"2","long-term","progress_base","1"
"AKMOBFEEKW378",5,"1","recurrance","progress_base","6"
"AKMOBFEEKW378",5,"2","recurrance","progress_base","8"
"AKMOBFEEKW378",5,"3","recurrance","progress_base","3"
"AKMOBFEEKW378",5,"4","long-term","progress_base","4"
"AKMOBFEEKW378",5,"5","long-term","progress_base","0"
"AKX5RHHO8BIUX",5,"1","short-term","progress_base","5"
"AKX5RHHO8BIUX",5,"2","recurrance","progress_base","7"
"AKX5RHHO8BIUX",5,"3","short-term","progress_base","0"
"AKX5RHHO8BIUX",5,"4","short-term","progress_base","4"
"AKX5RHHO8BIUX",5,"5","short-term","progress_base","3"
"AL7UTA8J27TFK",4,"1","recurrance","progress_base","1"
"AL7UTA8J27TFK",4,"2","long-term","progress_base","0"
"AL7UTA8J27TFK",4,"3","short-term","progress_base","2"
"AL7UTA8J27TFK",4,"4","long-term","progress_base","0"
"ALAOEYIYW0CW7",5,"1","long-term","progress_base","1"
"ALAOEYIYW0CW7",5,"2","recurrance","progress_base","9"
"ALAOEYIYW0CW7",5,"3","recurrance","progress_base","8"
"ALAOEYIYW0CW7",5,"4","long-term","progress_base","7"
"ALAOEYIYW0CW7",5,"5","recurrance","progress_base","9"
"ALDQRWYZ8KQ9A",3,"1","long-term","progress_base","1"
"ALDQRWYZ8KQ9A",3,"2","recurrance","progress_base","0"
"ALDQRWYZ8KQ9A",3,"3","recurrance","progress_base","2"
"AM0QVBV8L6QCJ",2,"1","long-term","progress_base","1"
"AM0QVBV8L6QCJ",2,"2","long-term","progress_base","3"
"AMA18W8F60Y2J",1,"1","short-term","progress_base","0"
"AMTTB8JUWRRM7",2,"1","long-term","progress_base","0"
"AMTTB8JUWRRM7",2,"2","recurrance","progress_base","0"
"ANZNAAS2K0DSY",3,"1","short-term","progress_base","4"
"ANZNAAS2K0DSY",3,"2","short-term","progress_base","0"
"ANZNAAS2K0DSY",3,"3","short-term","progress_base","7"
"AOS2PVHT2HYTL",3,"1","short-term","progress_base","1"
"AOS2PVHT2HYTL",3,"2","short-term","progress_base","7"
"AOS2PVHT2HYTL",3,"3","short-term","progress_base","6"
"APY7YO8CH0ZDP",3,"1","recurrance","progress_base","4"
"APY7YO8CH0ZDP",3,"2","recurrance","progress_base","4"
"APY7YO8CH0ZDP",3,"3","recurrance","progress_base","6"
"AQAXDL1INQC9Q",3,"1","recurrance","progress_base","4"
"AQAXDL1INQC9Q",3,"2","recurrance","progress_base","8"
"AQAXDL1INQC9Q",3,"3","recurrance","progress_base","7"
"AQMLJYUQCSG22",3,"1","recurrance","progress_base","1"
"AQMLJYUQCSG22",3,"2","long-term","progress_base","3"
"AQMLJYUQCSG22",3,"3","short-term","progress_base","6"
"ARQR5NIFA1AJ",3,"1","long-term","progress_base","3"
"ARQR5NIFA1AJ",3,"2","recurrance","progress_base","4"
"ARQR5NIFA1AJ",3,"3","short-term","progress_base","0"
"AS2MFSWNC5CQI",4,"1","long-term","progress_base","6"
"AS2MFSWNC5CQI",4,"2","long-term","progress_base","6"
"AS2MFSWNC5CQI",4,"3","long-term","progress_base","4"
"AS2MFSWNC5CQI",4,"4","long-term","progress_base","2"
"AS6FM754MF2B2",4,"1","recurrance","progress_base","10"
"AS6FM754MF2B2",4,"2","recurrance","progress_base","9"
"AS6FM754MF2B2",4,"3","long-term","progress_base","4"
"AS6FM754MF2B2",4,"4","short-term","progress_base","2"
"ASY5W2HJPIPF4",2,"1","short-term","progress_base","6"
"ASY5W2HJPIPF4",2,"2","short-term","progress_base","3"
"AT6LDQNLKTUSE",2,"1","short-term","progress_base","8"
"AT6LDQNLKTUSE",2,"2","long-term","progress_base","1"
"AU34T9OMHN4Z4",3,"1","recurrance","progress_base","9"
"AU34T9OMHN4Z4",3,"2","recurrance","progress_base","7"
"AU34T9OMHN4Z4",3,"3","long-term","progress_base","1"
"AUQTHU5AOZVQC",5,"1","short-term","progress_base","8"
"AUQTHU5AOZVQC",5,"2","short-term","progress_base","7"
"AUQTHU5AOZVQC",5,"3","short-term","progress_base","5"
"AUQTHU5AOZVQC",5,"4","short-term","progress_base","2"
"AUQTHU5AOZVQC",5,"5","recurrance","progress_base","8"
"AVKMFV9CZ0MLR",5,"1","recurrance","progress_base","1"
"AVKMFV9CZ0MLR",5,"2","recurrance","progress_base","2"
"AVKMFV9CZ0MLR",5,"3","recurrance","progress_base","2"
"AVKMFV9CZ0MLR",5,"4","recurrance","progress_base","2"
"AVKMFV9CZ0MLR",5,"5","recurrance","progress_base","2"
"AWTGJ45ZWUCHH",5,"1","short-term","progress_base","7"
"AWTGJ45ZWUCHH",5,"2","short-term","progress_base","9"
"AWTGJ45ZWUCHH",5,"3","long-term","progress_base","8"
"AWTGJ45ZWUCHH",5,"4","short-term","progress_base","7"
"AWTGJ45ZWUCHH",5,"5","short-term","progress_base","9"
"AWVLT2L5AP873",3,"1","recurrance","progress_base","7"
"AWVLT2L5AP873",3,"2","recurrance","progress_base","9"
"AWVLT2L5AP873",3,"3","recurrance","progress_base","6"
"AXF0OX50YZQC6",5,"1","recurrance","progress_base","5"
"AXF0OX50YZQC6",5,"2","short-term","progress_base","0"
"AXF0OX50YZQC6",5,"3","long-term","progress_base","5"
"AXF0OX50YZQC6",5,"4","long-term","progress_base","3"
"AXF0OX50YZQC6",5,"5","recurrance","progress_base","5"
"AY4E4CDN0J6JL",4,"1","short-term","progress_base","4"
"AY4E4CDN0J6JL",4,"2","recurrance","progress_base","1"
"AY4E4CDN0J6JL",4,"3","short-term","progress_base","4"
"AY4E4CDN0J6JL",4,"4","short-term","progress_base","5"
"AY5QPUSEADPBG",2,"1","short-term","progress_base","1"
"AY5QPUSEADPBG",2,"2","recurrance","progress_base","1"
"AYA1LRB27KSR1",5,"1","short-term","progress_base","0"
"AYA1LRB27KSR1",5,"2","recurrance","progress_base","2"
"AYA1LRB27KSR1",5,"3","recurrance","progress_base","4"
"AYA1LRB27KSR1",5,"4","recurrance","progress_base","1"
"AYA1LRB27KSR1",5,"5","recurrance","progress_base","5"
"AYNDATHZBJZ6E",3,"1","recurrance","progress_base","1"
"AYNDATHZBJZ6E",3,"2","long-term","progress_base","0"
"AYNDATHZBJZ6E",3,"3","recurrance","progress_base","2"
"AYPOAY43REHC8",5,"1","long-term","progress_base","5"
"AYPOAY43REHC8",5,"2","short-term","progress_base","5"
"AYPOAY43REHC8",5,"3","recurrance","progress_base","6"
"AYPOAY43REHC8",5,"4","recurrance","progress_base","8"
"AYPOAY43REHC8",5,"5","recurrance","progress_base","9"
"A10LHWALI4BZPC",4,"1","recurrance","satisfaction_base","7"
"A10LHWALI4BZPC",4,"2","short-term","satisfaction_base","5"
"A10LHWALI4BZPC",4,"3","long-term","satisfaction_base","3"
"A10LHWALI4BZPC",4,"4","recurrance","satisfaction_base","7"
"A110BZSDZN7E16",3,"1","short-term","satisfaction_base","6"
"A110BZSDZN7E16",3,"2","short-term","satisfaction_base","3"
"A110BZSDZN7E16",3,"3","long-term","satisfaction_base","6"
"A11F3MA5FWH6SJ",3,"1","recurrance","satisfaction_base","1"
"A11F3MA5FWH6SJ",3,"2","recurrance","satisfaction_base","5"
"A11F3MA5FWH6SJ",3,"3","short-term","satisfaction_base","1"
"A11ILN5YSUDVG8",3,"1","recurrance","satisfaction_base","2"
"A11ILN5YSUDVG8",3,"2","recurrance","satisfaction_base","8"
"A11ILN5YSUDVG8",3,"3","long-term","satisfaction_base","3"
"A121T4P5NKCHCS",3,"1","short-term","satisfaction_base","6"
"A121T4P5NKCHCS",3,"2","short-term","satisfaction_base","5"
"A121T4P5NKCHCS",3,"3","short-term","satisfaction_base","2"
"A12JKSH2NE5W9N",2,"1","recurrance","satisfaction_base","8"
"A12JKSH2NE5W9N",2,"2","long-term","satisfaction_base","5"
"A132GRVDGXPJGY",3,"1","short-term","satisfaction_base","3"
"A132GRVDGXPJGY",3,"2","short-term","satisfaction_base","1"
"A132GRVDGXPJGY",3,"3","short-term","satisfaction_base","1"
"A13FUEPWBCLBUY",2,"1","recurrance","satisfaction_base","6"
"A13FUEPWBCLBUY",2,"2","recurrance","satisfaction_base","6"
"A13O22EMG5ZVN0",3,"1","recurrance","satisfaction_base","3"
"A13O22EMG5ZVN0",3,"2","recurrance","satisfaction_base","1"
"A13O22EMG5ZVN0",3,"3","recurrance","satisfaction_base","2"
"A13WTEQ06V3B6D",3,"1","recurrance","satisfaction_base","2"
"A13WTEQ06V3B6D",3,"2","recurrance","satisfaction_base","1"
"A13WTEQ06V3B6D",3,"3","short-term","satisfaction_base","5"
"A1561P9VVA3C1C",3,"1","recurrance","satisfaction_base","1"
"A1561P9VVA3C1C",3,"2","short-term","satisfaction_base","1"
"A1561P9VVA3C1C",3,"3","long-term","satisfaction_base","1"
"A15VI0QFR2YO50",2,"1","short-term","satisfaction_base","1"
"A15VI0QFR2YO50",2,"2","short-term","satisfaction_base","1"
