"MTurkCode","listNum","total_goal","variable","rating","goal","goalType"
"A770OB1ZAGJ4G",4,4,"urgency",7,"4","recurrance"
"A1X388C6SDCDEY",4,4,"urgency",7,"4","recurrance"
"AYA1LRB27KSR1",5,7,"urgency",7,"4","recurrance"
"A39H9RIYRB5ZYV",5,6,"urgency",5,"4","recurrance"
"AHKRGPN5D3I2G",5,4,"urgency",7,"4","recurrance"
"A1CI5U3BLQ2DDS",5,5,"urgency",5,"4","recurrance"
"A3GI28OVLDI9ST",5,5,"urgency",5,"4","long-term"
"A2ZGAH6NOSU2PO",5,6,"urgency",6,"4","short-term"
"AKMOBFEEKW378",5,3,"urgency",7,"4","long-term"
"A198MSVO1VTAT5",4,4,"urgency",1,"4","short-term"
"A2HQMB1GSEADL",5,13,"urgency",3,"4","recurrance"
"AADRZTXSE7211",4,3,"urgency",5,"4","recurrance"
"A1ABL45KAK12A5",5,4,"urgency",6,"4","long-term"
"A2W0G89O7E9EFO",5,3,"urgency",4,"4","long-term"
"A38DHLB88V8DL8",4,4,"urgency",2,"4","recurrance"
"A1WJYF201K77BI",5,5,"urgency",5,"4","recurrance"
"AXF0OX50YZQC6",5,6,"urgency",4,"4","long-term"
"A1RWNYJA5X25YH",5,5,"urgency",2,"4","short-term"
"A2SFFO79KSG5VA",5,5,"urgency",5,"4","recurrance"
"AVKMFV9CZ0MLR",5,5,"urgency",7,"4","recurrance"
"A5E2P5F1AXYZ1",5,5,"urgency",3,"4","long-term"
"A3GZXU4FUJTKZD",5,40,"urgency",2,"4","short-term"
"A225BMTMXUR5F4",5,7,"urgency",4,"4","recurrance"
"A1IBLFQ2E6VA2J",5,10,"urgency",7,"4","recurrance"
"A2GTBBZA2M82NR",4,4,"urgency",5,"4","recurrance"
"A2BEBDMQ7SI4IY",5,1,"urgency",5,"4","long-term"
"A1RQUOVV8PCXBM",5,5,"urgency",4,"4","recurrance"
"A2FP41BSPG0Y4A",5,4,"urgency",4,"4","recurrance"
"AS6FM754MF2B2",4,3,"urgency",5,"4","short-term"
"A10LHWALI4BZPC",4,10,"urgency",3,"4","recurrance"
"A350SLJRMBIFM4",4,4,"urgency",6,"4","recurrance"
"A5A14MTB35J23",5,6,"urgency",5,"4","recurrance"
"A2SKOPFTRTNFUY",4,3,"urgency",7,"4","recurrance"
"A1W7I6FN183I8F",5,7,"urgency",5,"4","recurrance"
"A1SL72YBUW8Q8K",4,4,"urgency",4,"4","recurrance"
"A1ZT0TLZZTT47M",5,6,"urgency",2,"4","recurrance"
"A3M81P9BEVE1GD",5,5,"urgency",7,"4","short-term"
"A16Z9FSSF1X74O",5,5,"urgency",3,"4","recurrance"
"AUQTHU5AOZVQC",5,15,"urgency",5,"4","short-term"
"A248PLZABUKB62",5,5,"urgency",2,"4","short-term"
"A2H92K2776A1IC",4,4,"urgency",4,"4","short-term"
"A2RMJNF6IPI42F",5,5,"urgency",6,"4","long-term"
"A2B0FLA55RH047",4,4,"urgency",3,"4","recurrance"
"A2O2Q0LVWOWJ1G",4,4,"urgency",6,"4","short-term"
"A2YVAWO75X8R78",5,8,"urgency",5,"4","recurrance"
"A2HJYX70UQW9XR",5,4,"urgency",5,"4","recurrance"
"A1QT7BQZVOBSY0",4,4,"urgency",5,"4","recurrance"
"A3OLRWACCCCUTU",5,6,"urgency",6,"4","recurrance"
"A255RBA8P0K0XV",5,3,"urgency",6,"4","recurrance"
"A2IJEKMVEHQ90W",5,2,"urgency",1,"4","recurrance"
"A3VZUPCZB4Q9XW",5,6,"urgency",3,"4","long-term"
"A1EH9BPKYXFBS5",5,3,"urgency",4,"4","recurrance"
"AJDHPRCJ985C7",5,4,"urgency",4,"4","recurrance"
"A2ESBX4C2Q6TQY",5,5,"urgency",6,"4","long-term"
"A36ZURENFWTYOZ",5,7,"urgency",2,"4","recurrance"
"A21ZYTE6WOKUA",4,2,"urgency",7,"4","short-term"
"A2CYMT8T33U6EE",5,4,"urgency",7,"4","recurrance"
"A1M8BYIP0KZJZX",5,7,"urgency",7,"4","short-term"
"A33RI08QRVG5Q0",5,5,"urgency",3,"4","recurrance"
"A1IJ56N5Z4TT46",5,5,"urgency",6,"4","short-term"
"A1WQACYPLESVGL",5,6,"urgency",3,"4","recurrance"
"A37PUSY6CJ7TQ0",5,6,"urgency",3,"4","short-term"
"A2R75YFKVALBXE",5,5,"urgency",6,"4","recurrance"
"A3PGCZCYMXQMZ8",4,4,"urgency",5,"4","long-term"
"A1BWS5AD2T4NIR",5,5,"urgency",4,"4","recurrance"
"A27INSDNTACWAM",4,4,"urgency",7,"4","long-term"
"A3AE0JEXW4DB34",5,4,"urgency",5,"4","recurrance"
"A49CVVOWN4D6Y",5,4,"urgency",7,"4","long-term"
"AWTGJ45ZWUCHH",5,3,"urgency",4,"4","short-term"
"A2AZYU1CT24O0K",5,5,"urgency",5,"4","long-term"
"A1IL81UMEC9OJI",5,6,"urgency",4,"4","long-term"
"A1J8TVICSRC70W",5,3,"urgency",4,"4","short-term"
"A3ROYUO9LWA22S",5,5,"urgency",7,"4","short-term"
"A1W850QN9RK019",5,5,"urgency",6,"4","short-term"
"A1YPOIURXB6ESR",4,4,"urgency",6,"4","short-term"
"A22DDO8NILSX6O",4,4,"urgency",5,"4","recurrance"
"A2H0VR477QHYO7",4,3,"urgency",3,"4","long-term"
"A1K8VUKRL53OX",5,5,"urgency",7,"4","long-term"
"AJMWITY1XT7H7",4,2,"urgency",6,"4","recurrance"
"AYPOAY43REHC8",5,5,"urgency",4,"4","recurrance"
"A3KIDRWRKC7RI5",5,5,"urgency",6,"4","long-term"
"ALAOEYIYW0CW7",5,5,"urgency",7,"4","long-term"
"AY4E4CDN0J6JL",4,4,"urgency",3,"4","short-term"
"A1WZY0K6IE3ASG",5,7,"urgency",2,"4","recurrance"
"AL7UTA8J27TFK",4,3,"urgency",7,"4","long-term"
"A1XRWOK00HK1J4",4,4,"urgency",7,"4","recurrance"
"A1VFRCYMWGWWCZ",5,6,"urgency",3,"4","recurrance"
"A314XJY8V1YL12",4,4,"urgency",4,"4","recurrance"
"A3KFFIBJZVM0J2",4,4,"urgency",7,"4","short-term"
"A1R5W4RQZTROD8",4,4,"effort",7,"4","recurrance"
"A22SZHZTF72TRM",4,4,"effort",5,"4","recurrance"
"A2AT6TSPPCR106",4,3,"effort",6,"4","recurrance"
"A1VRG5HKZC0H0C",5,5,"effort",5,"4","recurrance"
"A351LMMMFYPM7U",5,5,"effort",5,"4","long-term"
"A1720HSKGQ41VJ",4,4,"effort",2,"4","recurrance"
"AS2MFSWNC5CQI",4,4,"effort",3,"4","long-term"
"A3NLSGHK6RFXA8",4,4,"effort",5,"4","long-term"
"AKX5RHHO8BIUX",5,5,"effort",2,"4","short-term"
"A770OB1ZAGJ4G",4,4,"effort",7,"4","recurrance"
"A1X388C6SDCDEY",4,4,"effort",1,"4","recurrance"
"AYA1LRB27KSR1",5,7,"effort",4,"4","recurrance"
"A39H9RIYRB5ZYV",5,6,"effort",4,"4","recurrance"
"AHKRGPN5D3I2G",5,4,"effort",7,"4","recurrance"
"A1CI5U3BLQ2DDS",5,5,"effort",6,"4","recurrance"
"A3GI28OVLDI9ST",5,5,"effort",4,"4","long-term"
"A2ZGAH6NOSU2PO",5,6,"effort",3,"4","short-term"
"AKMOBFEEKW378",5,3,"effort",3,"4","long-term"
"A198MSVO1VTAT5",4,4,"effort",4,"4","short-term"
"A2HQMB1GSEADL",5,13,"effort",4,"4","recurrance"
"AADRZTXSE7211",4,3,"effort",5,"4","recurrance"
"A1ABL45KAK12A5",5,4,"effort",7,"4","long-term"
"A2W0G89O7E9EFO",5,3,"effort",6,"4","long-term"
"A38DHLB88V8DL8",4,4,"effort",6,"4","recurrance"
"A1WJYF201K77BI",5,5,"effort",5,"4","recurrance"
"AXF0OX50YZQC6",5,6,"effort",7,"4","long-term"
"A1RWNYJA5X25YH",5,5,"effort",2,"4","short-term"
"A2SFFO79KSG5VA",5,5,"effort",3,"4","recurrance"
"AVKMFV9CZ0MLR",5,5,"effort",7,"4","recurrance"
"A5E2P5F1AXYZ1",5,5,"effort",3,"4","long-term"
"A3GZXU4FUJTKZD",5,40,"effort",2,"4","short-term"
"A225BMTMXUR5F4",5,7,"effort",6,"4","recurrance"
"A1IBLFQ2E6VA2J",5,10,"effort",6,"4","recurrance"
"A2GTBBZA2M82NR",4,4,"effort",1,"4","recurrance"
"A2BEBDMQ7SI4IY",5,1,"effort",5,"4","long-term"
"A1RQUOVV8PCXBM",5,5,"effort",5,"4","recurrance"
"A2FP41BSPG0Y4A",5,4,"effort",4,"4","recurrance"
"AS6FM754MF2B2",4,3,"effort",3,"4","short-term"
"A10LHWALI4BZPC",4,10,"effort",7,"4","recurrance"
"A350SLJRMBIFM4",4,4,"effort",6,"4","recurrance"
"A5A14MTB35J23",5,6,"effort",2,"4","recurrance"
"A2SKOPFTRTNFUY",4,3,"effort",7,"4","recurrance"
"A1W7I6FN183I8F",5,7,"effort",6,"4","recurrance"
"A1SL72YBUW8Q8K",4,4,"effort",5,"4","recurrance"
"A1ZT0TLZZTT47M",5,6,"effort",2,"4","recurrance"
"A3M81P9BEVE1GD",5,5,"effort",7,"4","short-term"
"A16Z9FSSF1X74O",5,5,"effort",1,"4","recurrance"
"AUQTHU5AOZVQC",5,15,"effort",4,"4","short-term"
"A248PLZABUKB62",5,5,"effort",4,"4","short-term"
"A2H92K2776A1IC",4,4,"effort",7,"4","short-term"
"A2RMJNF6IPI42F",5,5,"effort",5,"4","long-term"
"A2B0FLA55RH047",4,4,"effort",6,"4","recurrance"
"A2O2Q0LVWOWJ1G",4,4,"effort",3,"4","short-term"
"A2YVAWO75X8R78",5,8,"effort",2,"4","recurrance"
"A2HJYX70UQW9XR",5,4,"effort",4,"4","recurrance"
"A1QT7BQZVOBSY0",4,4,"effort",5,"4","recurrance"
"A3OLRWACCCCUTU",5,6,"effort",6,"4","recurrance"
"A255RBA8P0K0XV",5,3,"effort",6,"4","recurrance"
"A2IJEKMVEHQ90W",5,2,"effort",7,"4","recurrance"
"A3VZUPCZB4Q9XW",5,6,"effort",4,"4","long-term"
"A1EH9BPKYXFBS5",5,3,"effort",4,"4","recurrance"
"AJDHPRCJ985C7",5,4,"effort",6,"4","recurrance"
"A2ESBX4C2Q6TQY",5,5,"effort",3,"4","long-term"
"A36ZURENFWTYOZ",5,7,"effort",4,"4","recurrance"
"A21ZYTE6WOKUA",4,2,"effort",7,"4","short-term"
"A2CYMT8T33U6EE",5,4,"effort",5,"4","recurrance"
"A1M8BYIP0KZJZX",5,7,"effort",6,"4","short-term"
"A33RI08QRVG5Q0",5,5,"effort",4,"4","recurrance"
"A1IJ56N5Z4TT46",5,5,"effort",2,"4","short-term"
"A1WQACYPLESVGL",5,6,"effort",2,"4","recurrance"
"A37PUSY6CJ7TQ0",5,6,"effort",3,"4","short-term"
"A2R75YFKVALBXE",5,5,"effort",NA,"4","recurrance"
"A3PGCZCYMXQMZ8",4,4,"effort",7,"4","long-term"
"A1BWS5AD2T4NIR",5,5,"effort",4,"4","recurrance"
"A27INSDNTACWAM",4,4,"effort",7,"4","long-term"
"A3AE0JEXW4DB34",5,4,"effort",5,"4","recurrance"
"A49CVVOWN4D6Y",5,4,"effort",4,"4","long-term"
"AWTGJ45ZWUCHH",5,3,"effort",7,"4","short-term"
"A2AZYU1CT24O0K",5,5,"effort",4,"4","long-term"
"A1IL81UMEC9OJI",5,6,"effort",2,"4","long-term"
"A1J8TVICSRC70W",5,3,"effort",5,"4","short-term"
"A3ROYUO9LWA22S",5,5,"effort",4,"4","short-term"
"A1W850QN9RK019",5,5,"effort",6,"4","short-term"
"A1YPOIURXB6ESR",4,4,"effort",6,"4","short-term"
"A22DDO8NILSX6O",4,4,"effort",3,"4","recurrance"
"A2H0VR477QHYO7",4,3,"effort",5,"4","long-term"
"A1K8VUKRL53OX",5,5,"effort",7,"4","long-term"
"AJMWITY1XT7H7",4,2,"effort",6,"4","recurrance"
"AYPOAY43REHC8",5,5,"effort",7,"4","recurrance"
"A3KIDRWRKC7RI5",5,5,"effort",5,"4","long-term"
"ALAOEYIYW0CW7",5,5,"effort",7,"4","long-term"
"AY4E4CDN0J6JL",4,4,"effort",3,"4","short-term"
"A1WZY0K6IE3ASG",5,7,"effort",2,"4","recurrance"
"AL7UTA8J27TFK",4,3,"effort",2,"4","long-term"
"A1XRWOK00HK1J4",4,4,"effort",7,"4","recurrance"
"A1VFRCYMWGWWCZ",5,6,"effort",5,"4","recurrance"
"A314XJY8V1YL12",4,4,"effort",6,"4","recurrance"
"A3KFFIBJZVM0J2",4,4,"effort",6,"4","short-term"
"A1R5W4RQZTROD8",4,4,"initial_time",2,"4","recurrance"
"A22SZHZTF72TRM",4,4,"initial_time",3,"4","recurrance"
"A2AT6TSPPCR106",4,3,"initial_time",8,"4","recurrance"
"A1VRG5HKZC0H0C",5,5,"initial_time",5,"4","recurrance"
"A351LMMMFYPM7U",5,5,"initial_time",4,"4","long-term"
"A1720HSKGQ41VJ",4,4,"initial_time",2,"4","recurrance"
"AS2MFSWNC5CQI",4,4,"initial_time",3,"4","long-term"
"A3NLSGHK6RFXA8",4,4,"initial_time",8,"4","long-term"
"AKX5RHHO8BIUX",5,5,"initial_time",2,"4","short-term"
"A770OB1ZAGJ4G",4,4,"initial_time",2,"4","recurrance"
"A1X388C6SDCDEY",4,4,"initial_time",1,"4","recurrance"
"AYA1LRB27KSR1",5,7,"initial_time",1,"4","recurrance"
"A39H9RIYRB5ZYV",5,6,"initial_time",3,"4","recurrance"
"AHKRGPN5D3I2G",5,4,"initial_time",1,"4","recurrance"
"A1CI5U3BLQ2DDS",5,5,"initial_time",2,"4","recurrance"
"A3GI28OVLDI9ST",5,5,"initial_time",1,"4","long-term"
"A2ZGAH6NOSU2PO",5,6,"initial_time",4,"4","short-term"
"AKMOBFEEKW378",5,3,"initial_time",3,"4","long-term"
"A198MSVO1VTAT5",4,4,"initial_time",1,"4","short-term"
"A2HQMB1GSEADL",5,13,"initial_time",2,"4","recurrance"
"AADRZTXSE7211",4,3,"initial_time",3,"4","recurrance"
"A1ABL45KAK12A5",5,4,"initial_time",3,"4","long-term"
"A2W0G89O7E9EFO",5,3,"initial_time",2,"4","long-term"
"A38DHLB88V8DL8",4,4,"initial_time",8,"4","recurrance"
"A1WJYF201K77BI",5,5,"initial_time",1,"4","recurrance"
"AXF0OX50YZQC6",5,6,"initial_time",4,"4","long-term"
"A1RWNYJA5X25YH",5,5,"initial_time",5,"4","short-term"
"A2SFFO79KSG5VA",5,5,"initial_time",3,"4","recurrance"
"AVKMFV9CZ0MLR",5,5,"initial_time",3,"4","recurrance"
"A5E2P5F1AXYZ1",5,5,"initial_time",5,"4","long-term"
"A3GZXU4FUJTKZD",5,40,"initial_time",3,"4","short-term"
"A225BMTMXUR5F4",5,7,"initial_time",5,"4","recurrance"
"A1IBLFQ2E6VA2J",5,10,"initial_time",5,"4","recurrance"
"A2GTBBZA2M82NR",4,4,"initial_time",1,"4","recurrance"
"A2BEBDMQ7SI4IY",5,1,"initial_time",3,"4","long-term"
"A1RQUOVV8PCXBM",5,5,"initial_time",2,"4","recurrance"
"A2FP41BSPG0Y4A",5,4,"initial_time",5,"4","recurrance"
"AS6FM754MF2B2",4,3,"initial_time",5,"4","short-term"
"A10LHWALI4BZPC",4,10,"initial_time",2,"4","recurrance"
"A350SLJRMBIFM4",4,4,"initial_time",4,"4","recurrance"
"A5A14MTB35J23",5,6,"initial_time",5,"4","recurrance"
"A2SKOPFTRTNFUY",4,3,"initial_time",8,"4","recurrance"
"A1W7I6FN183I8F",5,7,"initial_time",1,"4","recurrance"
"A1SL72YBUW8Q8K",4,4,"initial_time",8,"4","recurrance"
"A1ZT0TLZZTT47M",5,6,"initial_time",2,"4","recurrance"
"A3M81P9BEVE1GD",5,5,"initial_time",2,"4","short-term"
"A16Z9FSSF1X74O",5,5,"initial_time",3,"4","recurrance"
"AUQTHU5AOZVQC",5,15,"initial_time",2,"4","short-term"
"A248PLZABUKB62",5,5,"initial_time",7,"4","short-term"
"A2H92K2776A1IC",4,4,"initial_time",5,"4","short-term"
"A2RMJNF6IPI42F",5,5,"initial_time",1,"4","long-term"
"A2B0FLA55RH047",4,4,"initial_time",3,"4","recurrance"
"A2O2Q0LVWOWJ1G",4,4,"initial_time",1,"4","short-term"
"A2YVAWO75X8R78",5,8,"initial_time",5,"4","recurrance"
"A2HJYX70UQW9XR",5,4,"initial_time",3,"4","recurrance"
"A1QT7BQZVOBSY0",4,4,"initial_time",3,"4","recurrance"
"A3OLRWACCCCUTU",5,6,"initial_time",1,"4","recurrance"
"A255RBA8P0K0XV",5,3,"initial_time",3,"4","recurrance"
"A2IJEKMVEHQ90W",5,2,"initial_time",1,"4","recurrance"
"A3VZUPCZB4Q9XW",5,6,"initial_time",1,"4","long-term"
"A1EH9BPKYXFBS5",5,3,"initial_time",1,"4","recurrance"
"AJDHPRCJ985C7",5,4,"initial_time",1,"4","recurrance"
"A2ESBX4C2Q6TQY",5,5,"initial_time",1,"4","long-term"
"A36ZURENFWTYOZ",5,7,"initial_time",3,"4","recurrance"
"A21ZYTE6WOKUA",4,2,"initial_time",1,"4","short-term"
"A2CYMT8T33U6EE",5,4,"initial_time",5,"4","recurrance"
"A1M8BYIP0KZJZX",5,7,"initial_time",1,"4","short-term"
"A33RI08QRVG5Q0",5,5,"initial_time",3,"4","recurrance"
"A1IJ56N5Z4TT46",5,5,"initial_time",3,"4","short-term"
"A1WQACYPLESVGL",5,6,"initial_time",1,"4","recurrance"
"A37PUSY6CJ7TQ0",5,6,"initial_time",5,"4","short-term"
"A2R75YFKVALBXE",5,5,"initial_time",3,"4","recurrance"
"A3PGCZCYMXQMZ8",4,4,"initial_time",5,"4","long-term"
"A1BWS5AD2T4NIR",5,5,"initial_time",1,"4","recurrance"
"A27INSDNTACWAM",4,4,"initial_time",1,"4","long-term"
"A3AE0JEXW4DB34",5,4,"initial_time",3,"4","recurrance"
"A49CVVOWN4D6Y",5,4,"initial_time",3,"4","long-term"
"AWTGJ45ZWUCHH",5,3,"initial_time",7,"4","short-term"
"A2AZYU1CT24O0K",5,5,"initial_time",1,"4","long-term"
"A1IL81UMEC9OJI",5,6,"initial_time",2,"4","long-term"
"A1J8TVICSRC70W",5,3,"initial_time",4,"4","short-term"
"A3ROYUO9LWA22S",5,5,"initial_time",4,"4","short-term"
"A1W850QN9RK019",5,5,"initial_time",5,"4","short-term"
"A1YPOIURXB6ESR",4,4,"initial_time",1,"4","short-term"
"A22DDO8NILSX6O",4,4,"initial_time",3,"4","recurrance"
"A2H0VR477QHYO7",4,3,"initial_time",2,"4","long-term"
"A1K8VUKRL53OX",5,5,"initial_time",2,"4","long-term"
"AJMWITY1XT7H7",4,2,"initial_time",1,"4","recurrance"
"AYPOAY43REHC8",5,5,"initial_time",1,"4","recurrance"
"A3KIDRWRKC7RI5",5,5,"initial_time",3,"4","long-term"
"ALAOEYIYW0CW7",5,5,"initial_time",2,"4","long-term"
"AY4E4CDN0J6JL",4,4,"initial_time",3,"4","short-term"
"A1WZY0K6IE3ASG",5,7,"initial_time",8,"4","recurrance"
"AL7UTA8J27TFK",4,3,"initial_time",2,"4","long-term"
"A1XRWOK00HK1J4",4,4,"initial_time",8,"4","recurrance"
"A1VFRCYMWGWWCZ",5,6,"initial_time",1,"4","recurrance"
"A314XJY8V1YL12",4,4,"initial_time",5,"4","recurrance"
"A3KFFIBJZVM0J2",4,4,"initial_time",3,"4","short-term"
"A1R5W4RQZTROD8",4,4,"regret",4,"4","recurrance"
"A22SZHZTF72TRM",4,4,"regret",6,"4","recurrance"
"A2AT6TSPPCR106",4,3,"regret",7,"4","recurrance"
"A1VRG5HKZC0H0C",5,5,"regret",3,"4","recurrance"
"A351LMMMFYPM7U",5,5,"regret",5,"4","long-term"
"A1720HSKGQ41VJ",4,4,"regret",4,"4","recurrance"
"AS2MFSWNC5CQI",4,4,"regret",4,"4","long-term"
"A3NLSGHK6RFXA8",4,4,"regret",5,"4","long-term"
"AKX5RHHO8BIUX",5,5,"regret",7,"4","short-term"
"A770OB1ZAGJ4G",4,4,"regret",7,"4","recurrance"
"A1X388C6SDCDEY",4,4,"regret",7,"4","recurrance"
"AYA1LRB27KSR1",5,7,"regret",7,"4","recurrance"
"A39H9RIYRB5ZYV",5,6,"regret",6,"4","recurrance"
"AHKRGPN5D3I2G",5,4,"regret",7,"4","recurrance"
"A1CI5U3BLQ2DDS",5,5,"regret",5,"4","recurrance"
"A3GI28OVLDI9ST",5,5,"regret",6,"4","long-term"
"A2ZGAH6NOSU2PO",5,6,"regret",4,"4","short-term"
"AKMOBFEEKW378",5,3,"regret",7,"4","long-term"
"A198MSVO1VTAT5",4,4,"regret",4,"4","short-term"
"A2HQMB1GSEADL",5,13,"regret",3,"4","recurrance"
"AADRZTXSE7211",4,3,"regret",6,"4","recurrance"
"A1ABL45KAK12A5",5,4,"regret",7,"4","long-term"
"A2W0G89O7E9EFO",5,3,"regret",7,"4","long-term"
"A38DHLB88V8DL8",4,4,"regret",4,"4","recurrance"
"A1WJYF201K77BI",5,5,"regret",5,"4","recurrance"
"AXF0OX50YZQC6",5,6,"regret",7,"4","long-term"
"A1RWNYJA5X25YH",5,5,"regret",6,"4","short-term"
"A2SFFO79KSG5VA",5,5,"regret",4,"4","recurrance"
"AVKMFV9CZ0MLR",5,5,"regret",7,"4","recurrance"
"A5E2P5F1AXYZ1",5,5,"regret",6,"4","long-term"
"A3GZXU4FUJTKZD",5,40,"regret",3,"4","short-term"
"A225BMTMXUR5F4",5,7,"regret",5,"4","recurrance"
"A1IBLFQ2E6VA2J",5,10,"regret",7,"4","recurrance"
"A2GTBBZA2M82NR",4,4,"regret",4,"4","recurrance"
"A2BEBDMQ7SI4IY",5,1,"regret",5,"4","long-term"
"A1RQUOVV8PCXBM",5,5,"regret",6,"4","recurrance"
"A2FP41BSPG0Y4A",5,4,"regret",6,"4","recurrance"
"AS6FM754MF2B2",4,3,"regret",6,"4","short-term"
"A10LHWALI4BZPC",4,10,"regret",6,"4","recurrance"
"A350SLJRMBIFM4",4,4,"regret",6,"4","recurrance"
"A5A14MTB35J23",5,6,"regret",6,"4","recurrance"
"A2SKOPFTRTNFUY",4,3,"regret",6,"4","recurrance"
"A1W7I6FN183I8F",5,7,"regret",7,"4","recurrance"
"A1SL72YBUW8Q8K",4,4,"regret",4,"4","recurrance"
"A1ZT0TLZZTT47M",5,6,"regret",4,"4","recurrance"
"A3M81P9BEVE1GD",5,5,"regret",4,"4","short-term"
"A16Z9FSSF1X74O",5,5,"regret",3,"4","recurrance"
"AUQTHU5AOZVQC",5,15,"regret",7,"4","short-term"
"A248PLZABUKB62",5,5,"regret",5,"4","short-term"
"A2H92K2776A1IC",4,4,"regret",7,"4","short-term"
"A2RMJNF6IPI42F",5,5,"regret",4,"4","long-term"
"A2B0FLA55RH047",4,4,"regret",7,"4","recurrance"
"A2O2Q0LVWOWJ1G",4,4,"regret",7,"4","short-term"
"A2YVAWO75X8R78",5,8,"regret",4,"4","recurrance"
"A2HJYX70UQW9XR",5,4,"regret",5,"4","recurrance"
"A1QT7BQZVOBSY0",4,4,"regret",7,"4","recurrance"
"A3OLRWACCCCUTU",5,6,"regret",7,"4","recurrance"
"A255RBA8P0K0XV",5,3,"regret",6,"4","recurrance"
"A2IJEKMVEHQ90W",5,2,"regret",4,"4","recurrance"
"A3VZUPCZB4Q9XW",5,6,"regret",6,"4","long-term"
"A1EH9BPKYXFBS5",5,3,"regret",7,"4","recurrance"
"AJDHPRCJ985C7",5,4,"regret",6,"4","recurrance"
"A2ESBX4C2Q6TQY",5,5,"regret",7,"4","long-term"
"A36ZURENFWTYOZ",5,7,"regret",3,"4","recurrance"
"A21ZYTE6WOKUA",4,2,"regret",7,"4","short-term"
"A2CYMT8T33U6EE",5,4,"regret",7,"4","recurrance"
"A1M8BYIP0KZJZX",5,7,"regret",7,"4","short-term"
"A33RI08QRVG5Q0",5,5,"regret",4,"4","recurrance"
"A1IJ56N5Z4TT46",5,5,"regret",6,"4","short-term"
"A1WQACYPLESVGL",5,6,"regret",4,"4","recurrance"
"A37PUSY6CJ7TQ0",5,6,"regret",3,"4","short-term"
"A2R75YFKVALBXE",5,5,"regret",6,"4","recurrance"
"A3PGCZCYMXQMZ8",4,4,"regret",7,"4","long-term"
"A1BWS5AD2T4NIR",5,5,"regret",7,"4","recurrance"
"A27INSDNTACWAM",4,4,"regret",7,"4","long-term"
"A3AE0JEXW4DB34",5,4,"regret",5,"4","recurrance"
"A49CVVOWN4D6Y",5,4,"regret",5,"4","long-term"
"AWTGJ45ZWUCHH",5,3,"regret",7,"4","short-term"
"A2AZYU1CT24O0K",5,5,"regret",4,"4","long-term"
"A1IL81UMEC9OJI",5,6,"regret",3,"4","long-term"
"A1J8TVICSRC70W",5,3,"regret",6,"4","short-term"
"A3ROYUO9LWA22S",5,5,"regret",4,"4","short-term"
"A1W850QN9RK019",5,5,"regret",1,"4","short-term"
"A1YPOIURXB6ESR",4,4,"regret",2,"4","short-term"
"A22DDO8NILSX6O",4,4,"regret",5,"4","recurrance"
"A2H0VR477QHYO7",4,3,"regret",5,"4","long-term"
"A1K8VUKRL53OX",5,5,"regret",4,"4","long-term"
"AJMWITY1XT7H7",4,2,"regret",7,"4","recurrance"
"AYPOAY43REHC8",5,5,"regret",7,"4","recurrance"
"A3KIDRWRKC7RI5",5,5,"regret",4,"4","long-term"
"ALAOEYIYW0CW7",5,5,"regret",7,"4","long-term"
"AY4E4CDN0J6JL",4,4,"regret",6,"4","short-term"
"A1WZY0K6IE3ASG",5,7,"regret",2,"4","recurrance"
"AL7UTA8J27TFK",4,3,"regret",7,"4","long-term"
"A1XRWOK00HK1J4",4,4,"regret",6,"4","recurrance"
"A1VFRCYMWGWWCZ",5,6,"regret",3,"4","recurrance"
"A314XJY8V1YL12",4,4,"regret",6,"4","recurrance"
"A3KFFIBJZVM0J2",4,4,"regret",7,"4","short-term"
"A1R5W4RQZTROD8",4,4,"procrastination",3,"4","recurrance"
"A22SZHZTF72TRM",4,4,"procrastination",5,"4","recurrance"
"A2AT6TSPPCR106",4,3,"procrastination",1,"4","recurrance"
"A1VRG5HKZC0H0C",5,5,"procrastination",4,"4","recurrance"
"A351LMMMFYPM7U",5,5,"procrastination",3,"4","long-term"
"A1720HSKGQ41VJ",4,4,"procrastination",6,"4","recurrance"
"AS2MFSWNC5CQI",4,4,"procrastination",7,"4","long-term"
"A3NLSGHK6RFXA8",4,4,"procrastination",4,"4","long-term"
"AKX5RHHO8BIUX",5,5,"procrastination",5,"4","short-term"
"A770OB1ZAGJ4G",4,4,"procrastination",5,"4","recurrance"
"A1X388C6SDCDEY",4,4,"procrastination",7,"4","recurrance"
"AYA1LRB27KSR1",5,7,"procrastination",1,"4","recurrance"
"A39H9RIYRB5ZYV",5,6,"procrastination",2,"4","recurrance"
"AHKRGPN5D3I2G",5,4,"procrastination",1,"4","recurrance"
"A1CI5U3BLQ2DDS",5,5,"procrastination",7,"4","recurrance"
"A3GI28OVLDI9ST",5,5,"procrastination",5,"4","long-term"
"A2ZGAH6NOSU2PO",5,6,"procrastination",4,"4","short-term"
"AKMOBFEEKW378",5,3,"procrastination",4,"4","long-term"
"A198MSVO1VTAT5",4,4,"procrastination",7,"4","short-term"
"A2HQMB1GSEADL",5,13,"procrastination",6,"4","recurrance"
"AADRZTXSE7211",4,3,"procrastination",2,"4","recurrance"
"A1ABL45KAK12A5",5,4,"procrastination",3,"4","long-term"
"A2W0G89O7E9EFO",5,3,"procrastination",1,"4","long-term"
"A38DHLB88V8DL8",4,4,"procrastination",4,"4","recurrance"
